Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Warnings,Region,Date Scanned
-33.7661197,150.8210589,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 138 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.14,Priceline Pharmacy,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.927029
-34.050054700000004,150.75613486666666,,"Item 133, Item 134","Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 412 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 225 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Mt Annan Central' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Large supermarket present but only 20 est. tenants (needs 50+)",75%,0.41,Pharmacy Focus Mount Annan,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.928029
-34.4862559,150.8885311,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 110 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.11,Warrawong Health Pharmacy,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.929029
-33.8642366,150.9388534,,Item 133,"Supermarket 'Woolworths' (est. GLA 3,500 sqm, brand: woolworths) with no adjacent pharmacy (nearest 119 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.12,Lucas Pharmacy,Woolworths,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.930028
-28.2002215,153.5466587,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 309 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.31,Blooms The Chemist Tweed City Central,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.931028
-33.7728999,150.971111,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 160 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.16,TerryWhite Chemmart Winston Hills,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.932029
-37.0638556,149.9046139,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 183 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.18,Eden Pharmacy,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.933029
-34.29046165,146.05449275,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 170 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Supermarket 'Woolworths' (est. GLA 3,500 sqm, brand: woolworths) with no adjacent pharmacy (nearest 127 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.17,Drive Thru Pharmacy,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.934030
-33.8785274,151.243768,,Item 133,"Supermarket 'Woolworths' (est. GLA 3,500 sqm, brand: woolworths) with no adjacent pharmacy (nearest 129 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.13,Chemist Warehouse,Woolworths,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.936028
-33.870859,151.2684341,,Item 133,"Supermarket 'Woolworths Metro' (est. GLA 3,500 sqm, brand: woolworths) with no adjacent pharmacy (nearest 112 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.11,Rose Bay Pharmacy,Woolworths Metro,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.937028
-31.9095234,152.4610345,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 212 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.21,Your Discount Chemist Taree,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.938028
-33.8738128,151.2162076,,Item 133,"Supermarket 'Woolworths Metro' (est. GLA 3,500 sqm, brand: woolworths) with no adjacent pharmacy (nearest 281 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.28,Woolloomooloo Pharmacy,Woolworths Metro,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.939028
-33.8891623,151.2755238,,Item 133,"Supermarket 'Woolworths Metro' (est. GLA 3,500 sqm, brand: woolworths) with no adjacent pharmacy (nearest 125 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.13,Chemist Warehouse,Woolworths Metro,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.940028
-33.8929814,151.250827,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 102 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.10,Chemist Warehouse,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.941029
-33.96849375,151.06491499999998,,"Item 133, Item 134","Supermarket 'Woolworths' (est. GLA 3,500 sqm, brand: woolworths) with no adjacent pharmacy (nearest 1.13 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Mortdale Plaza' (GLA 6,000 sqm, est. 24 tenants) with supermarket but no pharmacy. Large supermarket present but only 24 est. tenants (needs 50+)",75%,1.13,Diana's Pharmacy,Woolworths,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.942028
-33.86823735,150.92311310000002,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 1.10 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 1.10 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,1.10,Wakeley Pharmacy,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.943029
-32.5656019,151.1648281,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 121 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.12,Priceline Pharmacy Singleton,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.944028
-35.0703788,150.6744601,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 101 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.10,Hopes Pharmacy,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.946028
-31.0967255,150.9361061,,Item 133,"Supermarket 'Woolworths' (est. GLA 3,500 sqm, brand: woolworths) with no adjacent pharmacy (nearest 104 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.10,East Tamworth Pharmacy,Woolworths,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.947028
-33.9061256,151.2044827,,Item 133,"Supermarket 'Woolworths Metro' (est. GLA 3,500 sqm, brand: woolworths) with no adjacent pharmacy (nearest 787 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.79,TerryWhite Chemmart,Woolworths Metro,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.948029
-33.9964431,150.79218705,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 163 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Supermarket 'Woolworths' (est. GLA 3,500 sqm, brand: woolworths) with no adjacent pharmacy (nearest 160 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.16,Chemist Warehouse,Woolworths,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.949029
-33.9532004,151.014525,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 130 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.13,Pharmacy 4 Less Revesby,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.950028
-33.37549475,151.4724813,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 123 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 100 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.10,TerryWhite Chemmart Bateau Bay,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.951028
-33.6539986,151.3213907,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 192 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.19,Newport Pharmacy,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.952028
-33.3079881,151.4099597,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 312 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.31,TerryWhite Chemmart Westfield Tuggerah,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.953029
-33.9762791,150.8123905,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 128 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.13,TerryWhite Chemmart Willowdale Compounding,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.954028
-34.017678599999996,151.0806466,,"Item 133, Item 134","Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 1.25 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Kareela Shopping Centre' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Large supermarket present but only 20 est. tenants (needs 50+)",75%,1.25,Oyster Bay Community Pharmacy,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.956028
-33.8175801,151.0044795,,Item 133,"Supermarket 'Woolworths metro' (est. GLA 3,500 sqm, brand: woolworths) with no adjacent pharmacy (nearest 142 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.14,Chemist Warehouse,Woolworths metro,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.957028
-33.95494505,150.94403655000002,,"Item 133, Item 134","Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 1.19 km). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Wattle Grove Shopping Village' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Large supermarket present but only 20 est. tenants (needs 50+)",75%,1.19,Chen's Pharmacy,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.958033
-32.232359,148.2390976,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 151 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.15,Narromine Pharmacy,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.959033
-33.970356,150.8583333,,Item 133,"Supermarket 'Coles' (est. GLA 3,500 sqm, brand: coles) with no adjacent pharmacy (nearest 103 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",75%,0.10,Chemistworks Edmondson Park,Coles,supermarket,Pharmacy must NOT be directly accessible from supermarket,NSW,2026-02-14T22:03:57.960033
