latitude,longitude,address,poi_name,poi_type,region,qualifying_rules,confidence,nearest_pharmacy_km,nearest_pharmacy_name,catchment_pop,effective_pop,pharmacy_count_5km,pharmacy_count_10km,market_share,est_annual_scripts,gp_fte,is_remote,growth_indicator,growth_details,est_annual_revenue,est_annual_costs,est_annual_profit,total_investment,roi,payback_years,npv_10yr,worst_revenue,worst_profit,worst_roi,worst_npv,best_revenue,best_profit,best_roi,best_npv
-34.8389892,138.4817137,,Drakes,supermarket,SA,Item 133,70%,0.15,Priceline Pharmacy Semaphore,290720,50000,22,47,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-34.9285,138.6017,"Wakefield House, 30, Wakefield Street, Adelaide, Adelaide City Council, South Australia, 5000, Australia",Adelaide Medical Centre,medical_centre,SA,Item 136,95%,0.36,Centre Pharmacy,196349,50000,75,168,0.2,130000,9.6,False,,,3600000.0,2924000.0,676000.0,657500,1.0281,0.97,3821210.25,2520000.0,26800.0,0.0408,-479941.66,4680000.0,1368000.0,2.0806,8405925.47
-34.9263,138.6038,"Wilson Parking, Stockley Alley, Adelaide, Adelaide City Council, South Australia, 5000, Australia",SmartClinics Adelaide,medical_centre,SA,Item 136,95%,0.34,TerryWhite Chemmart Rundle Place,196349,50000,77,164,0.2,130000,9.6,False,,,3600000.0,2924000.0,676000.0,657500,1.0281,0.97,3821210.25,2520000.0,26800.0,0.0408,-479941.66,4680000.0,1368000.0,2.0806,8405925.47
-34.8900432,138.6027341,,ALDI,supermarket,SA,Item 133,70%,0.33,Nairne Community Soul Pattinson Chemist,196349,50000,66,172,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-34.9290784,138.6124876,,IGA,supermarket,SA,Item 133,65%,0.32,Star Discount Chemist Hutt Street,196349,50000,73,158,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-34.8839,138.5974,"Alpha Road, Prospect, Adelaide, City of Prospect, South Australia, 5082, Australia",Prospect Medical Centre,medical_centre,SA,Item 136,95%,0.32,Star Discount Chemist Prospect,196349,50000,62,177,0.2,130000,7.2,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-34.8811731,138.4914867,,Coles,supermarket,SA,Item 133,75%,0.12,Better Health Pharmacy West Lakes,633344,50000,32,73,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-33.028245,137.5358238,,ALDI,supermarket,SA,Item 133,70%,0.28,TerryWhite Chemmart,20880,20880,4,4,0.2,54288,0.0,False,,,1378080.0,1273656.0,104424.0,657500,0.1588,6.3,34341.48,964656.0,-167242.08,-0.2544,-1765530.8,1791504.0,299256.48,0.4551,1325167.25
-34.8590848,138.6354683,,Drakes,supermarket,SA,Item 133,70%,0.21,TerryWhite Chemmart Northgate Village,914857,50000,43,146,0.2,130000,0.0,False,,,3300000.0,2714000.0,586000.0,657500,0.8913,1.12,3224932.26,2310000.0,-14150.0,-0.0215,-751248.15,4290000.0,1223700.0,1.8611,7449893.09
-32.49255755,137.76387565,,Coles,supermarket,SA,"Item 133, Item 134",75%,0.29,Good Price Pharmacy Port Augusta,12788,12788,4,4,0.2,33248,0.0,False,,,844008.0,899805.6,-55797.6,657500,-0.0849,999.0,-1027176.45,590805.6,-240142.91,-0.3652,-2248521.45,1097210.4,127867.85,0.1945,189664.26
