latitude,longitude,address,poi_name,poi_type,region,qualifying_rules,confidence,nearest_pharmacy_km,nearest_pharmacy_name,catchment_pop,effective_pop,pharmacy_count_5km,pharmacy_count_10km,market_share,est_annual_scripts,gp_fte,is_remote,growth_indicator,growth_details,est_annual_revenue,est_annual_costs,est_annual_profit,total_investment,roi,payback_years,npv_10yr,worst_revenue,worst_profit,worst_roi,worst_npv,best_revenue,best_profit,best_roi,best_npv
-37.82656035,144.95967430000002,,Woolworths Metro,supermarket,VIC,"Item 133, Item 134",75%,0.32,Rays Wellness Melbourne,196349,50000,119,303,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-34.2108266,142.1396072,,Coles,supermarket,VIC,Item 133,75%,0.22,Direct Chemist Outlet Mildura,36156,36156,8,10,0.2,94005,0.0,False,,,2386296.0,2094407.2,291888.8,657500,0.4439,2.25,1276354.08,1670407.2,-161870.6,-0.2462,-1729943.04,3102184.8,766208.38,1.1653,4418868.8
-37.805942,144.98017,,Foodworks,supermarket,VIC,Item 133,55%,0.34,Soul Pattinson Chemist,196349,50000,139,328,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-37.2845692,142.9326789,,Aldi,supermarket,VIC,Item 133,70%,0.28,Blooms The Chemist Ararat,7015,7015,2,2,0.3,27358,0.0,False,,,694485.0,815139.5,-120654.5,657500,-0.1835,999.0,-1456873.59,486139.5,-283552.8,-0.4313,-2536125.47,902830.5,37947.29,0.0577,-406087.43
-38.341133325,143.5905516,,Aldi,supermarket,VIC,"Item 133, Item 134",70%,0.28,TerryWhite Chemmart Colac,12348,12348,4,4,0.2,32104,0.0,False,,,814968.0,899477.6,-84509.6,657500,-0.1285,999.0,-1217402.38,570477.6,-267106.87,-0.4062,-2427166.08,1059458.4,95899.61,0.1459,-22135.27
-34.1683414,142.0612817,,Ritchies IGA,supermarket,VIC,Item 133,65%,0.16,Keens Pharmacy,2581,2581,1,9,0.4,13421,0.0,False,,,340692.0,567484.4,-226792.4,657500,-0.3449,999.0,-2160070.19,238484.4,-331845.54,-0.5047,-2856079.93,442899.6,-132227.15,-0.2011,-1533545.98
-36.8108831,144.2435224,,Coles,supermarket,VIC,Item 133,75%,0.14,Priceline Pharmacy,56916,50000,6,21,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-37.818838516666666,144.95452115,,Liberty Tower,shopping_centre,VIC,"Item 132, Item 133, Item 134",85%,0.29,Chemist Warehouse Spencer Outlet Centre,196349,50000,118,306,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-37.0233054,145.1334822,,Coles,supermarket,VIC,"Item 133, Item 134",75%,0.26,Chemist Discount Centre Seymour,6016,6016,2,2,0.3,23462,0.0,False,,,595584.0,745908.8,-150324.8,657500,-0.2286,999.0,-1653448.55,416908.8,-297052.78,-0.4518,-2625567.08,774259.2,-9624.1,-0.0146,-721262.63
-37.8109903,145.007512,,Green Square IGA plus Liquor,supermarket,VIC,Item 133,65%,0.30,Chemist Warehouse Victoria Gardens Shopping Centre,196349,50000,134,323,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-38.3824132,142.518366,,Woolworths,supermarket,VIC,Item 133,75%,0.19,Chemist Warehouse Warrnambool,32894,32894,8,9,0.2,85524,0.0,False,,,2171004.0,1943702.8,227301.2,657500,0.3457,2.89,848441.14,1519702.8,-191257.95,-0.2909,-1924643.43,2822305.2,662652.92,1.0078,3732781.72
-37.7444203,142.027979,,ALDI,supermarket,VIC,Item 133,70%,0.30,James Dean Pharmacy - Gray St,9577,9577,4,4,0.2,24900,0.0,False,,,632082.0,771457.4,-139375.4,657500,-0.212,999.0,-1580905.37,442457.4,-292070.81,-0.4442,-2592559.94,821706.6,7931.44,0.0121,-604951.73
-38.139763849999994,144.33882914999998,,ALDI,supermarket,VIC,"Item 133, Item 134",70%,0.17,Mitchell and O'Hara Pharmacy,157079,50000,29,50,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-37.80750995,144.9565146,,M Shed,shopping_centre,VIC,Item 134,55%,0.27,Victoria Market Pharmacy,196349,50000,130,321,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-36.131069,144.7494176,,Coles,supermarket,VIC,Item 133,75%,0.34,Priceline Pharmacy Echuca Square,13764,13764,7,7,0.2,35786,0.0,False,,,908424.0,964896.8,-56472.8,657500,-0.0859,999.0,-1031649.86,635896.8,-254350.12,-0.3868,-2342648.68,1180951.2,140851.94,0.2142,275687.94
-37.8074444,144.9621938,,ALDI,supermarket,VIC,Item 133,70%,0.26,Victoria Market Pharmacy,196349,50000,124,319,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-37.5361259,143.8184995,,ALDI Wendouree,supermarket,VIC,Item 133,70%,0.16,The Ballarat Pet Pharmacy,105348,50000,19,29,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-37.5644091,143.8621232,,Woolworths,supermarket,VIC,Item 133,75%,0.17,UFS Dispensaries Ballarat (Bridge Mall),105348,50000,25,30,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-37.8224729,144.9650768,,IGA,supermarket,VIC,Item 133,65%,0.25,Southgate Pharmacy - VIC,196349,50000,121,306,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
-38.1999703,144.3168594,,Coles,supermarket,VIC,Item 133,75%,0.14,Priceline Pharmacy Waurn Ponds,121208,50000,20,41,0.2,130000,0.0,False,,,3300000.0,2734000.0,566000.0,657500,0.8608,1.16,3092426.04,2310000.0,-37150.0,-0.0565,-903630.3,4290000.0,1205700.0,1.8338,7330637.5
