Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Region,Date Scanned,Verification,Verification Notes
-33.8197618,151.0203386,,Item 133,"Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 1.07 km)",75%,1.07,Cincotta Discount Chemist Harris Park,Woolworths,supermarket,NSW,2026-02-14T17:00:33.129483,VERIFIED,All 1 nearby OSM pharmacies already in DB: Cincotta Discount Chemist (1m)
-33.98568013333333,150.89186279999998,,"Item 133, Item 134","Supermarket 'PacificWay' (1,500 sqm) with no adjacent pharmacy (nearest 951 m) | Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 1.01 km) | Shopping centre 'Glenquarie Shopping Centre' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,1.01,Cincotta Chemist Macquarie Fields,ALDI,supermarket,NSW,2026-02-14T17:00:33.065483,VERIFIED,All 1 nearby OSM pharmacies already in DB: Chemist (1m)
-36.2308812,149.1347452,,Item 133,"Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 999 m)",75%,1.0,Hook's Pharmacy,Aldi,supermarket,NSW,2026-02-14T17:00:33.121483,VERIFIED,All 1 nearby OSM pharmacies already in DB: Hooks Pharmacy (1m)
-32.2457967,148.6123089,,Item 133,"Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 978 m)",75%,0.98,Priceline Pharmacy Dubbo,Aldi,supermarket,NSW,2026-02-14T17:00:33.185009,VERIFIED,No pharmacies found in OSM within search radius
-30.1119354,153.1895662,,Item 133,"Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 962 m)",75%,0.96,Woolgoolga Coastal Chemist,Woolworths,supermarket,NSW,2026-02-14T17:00:33.142009,VERIFIED,All 1 nearby OSM pharmacies already in DB: Woolgoolga Coastal Chemist (1m)
-33.92391095,150.9617159,,"Item 133, Item 134","Supermarket 'Zaytouna Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 1.00 km) | Shopping centre 'Governor Macquarie Shopping Centre' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.94,Little Tree Pharmacy Chipping Norton,Governor Macquarie Shopping Centre,shopping_centre,NSW,2026-02-14T17:00:33.077485,VERIFIED,No pharmacies found in OSM within search radius
-33.27574446666667,149.0882061,,"Item 133, Item 134","Supermarket 'Greengate Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 854 m) | Shopping centre 'Greengate Shopping Centre' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Greengate Newsagency' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.85,Hogans Pharmacy,Greengate Shopping Centre,shopping_centre,NSW,2026-02-14T17:00:33.063484,VERIFIED,All 2 nearby OSM pharmacies already in DB: Hogan's Pharmacy (1m); Life Pharmacy Orange (1m)
-33.78103336666667,151.11328973333332,,"Item 133, Item 134","Supermarket 'Moonlight Nepalese & Indian Grocery' (1,500 sqm) with no adjacent pharmacy (nearest 721 m) | Supermarket 'Everyday Mart' (1,500 sqm) with no adjacent pharmacy (nearest 652 m) | Shopping centre 'The Ranch' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.81,Priceline Pharmacy Macquarie Upper,The Ranch,shopping_centre,NSW,2026-02-14T17:00:33.060484,VERIFIED,All 3 nearby OSM pharmacies already in DB: Priceline Pharmacy (1m); Amcal (1m); Unknown Pharmacy (1m)
-33.9058678,151.20377355,,Item 133,"Supermarket 'Woolworths Metro' (3,000 sqm) with no adjacent pharmacy (nearest 787 m) | Supermarket 'Miracle Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 714 m)",75%,0.79,TerryWhite Chemmart,Woolworths Metro,supermarket,NSW,2026-02-14T17:00:33.035483,VERIFIED,All 10 nearby OSM pharmacies already in DB: Chemist Warehouse (1m); TerryWhite Chemmart (1m); Rothschild Avenue Pharmacy (1m)
-34.2971217,146.0502618,,Item 133,"Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 781 m)",75%,0.78,Drive Thru Pharmacy,Aldi,supermarket,NSW,2026-02-14T17:00:33.177009,VERIFIED,All 3 nearby OSM pharmacies already in DB: Blooms The Chemist (1m); John Dodd (1m); Priceline Pharmacy (1m)
-33.86057835,151.0716423,,"Item 133, Item 134","Supermarket 'Paddy's Market Flemington' (1,500 sqm) with no adjacent pharmacy (nearest 639 m) | Shopping centre 'Sydney Markets Plaza' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.76,Flemington Chemist,Sydney Markets Plaza,shopping_centre,NSW,2026-02-14T17:00:33.049483,VERIFIED,All 1 nearby OSM pharmacies already in DB: Pikes Pharmacy (1m)
-33.9539986,150.8968658,,Item 133,"Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 708 m)",75%,0.71,Priceline Pharmacy Casula,Woolworths,supermarket,NSW,2026-02-14T17:00:33.127484,VERIFIED,All 2 nearby OSM pharmacies already in DB: Priceline Pharmacy (1m); Chemist Warehouse (1m)
-33.76596385,150.82759314999998,,"Item 133, Item 134","Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 685 m) | Shopping centre 'Mount Druitt Central' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.69,Priceline Pharmacy,Aldi,supermarket,NSW,2026-02-14T17:00:33.032483,VERIFIED,All 3 nearby OSM pharmacies already in DB: Priceline Pharmacy (1m); Shopsmart Wholesale Pharmacy (1m); PharmaSave (1m)
-33.9031664,151.20654150000001,,"Item 133, Item 134","Supermarket 'Miracle Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 547 m) | Shopping centre 'Ferrari Maserati Sydney' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.68,TerryWhite Chemmart,Ferrari Maserati Sydney,shopping_centre,NSW,2026-02-14T17:00:33.056483,VERIFIED,All 10 nearby OSM pharmacies already in DB: TerryWhite Chemmart (1m); Club Pharmacy (1m); Danks Street Discount Pharmacy (1m)
-34.5461136,150.3804665,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 671 m)",75%,0.67,Moss Vale Village Pharmacy,ALDI,supermarket,NSW,2026-02-14T17:00:33.148009,VERIFIED,No pharmacies found in OSM within search radius
-33.8237568,151.1240415,,Item 133,"Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 639 m)",75%,0.64,Blooms The Chemist Gladesville,Aldi,supermarket,NSW,2026-02-14T17:00:33.034483,VERIFIED,All 1 nearby OSM pharmacies already in DB: Amcal+ (1m)
-31.0850374,150.9261867,,Item 133,"Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 604 m)",75%,0.6,Cahill's Great Northern Chemist,Aldi,supermarket,NSW,2026-02-14T17:00:33.062483,VERIFIED,All 6 nearby OSM pharmacies already in DB: Chemist Warehouse (1m); Chemist Warehouse (1m); Blooms (1m)
-33.7404646,150.7182475,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 546 m)",75%,0.55,Kingswood Park Pharmacy,Coles,supermarket,NSW,2026-02-14T17:00:33.128484,VERIFIED,All 3 nearby OSM pharmacies already in DB: Kingswood Park Pharmacy (1m); Sydney GP Group Medical Centre (1m); Cambridge Park Chemist (1m)
-33.1407623,148.1754024,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 527 m)",75%,0.53,Ron Dunford Chemist,ALDI,supermarket,NSW,2026-02-14T17:00:33.174009,VERIFIED,All 1 nearby OSM pharmacies already in DB: Ron Dunford (1m)
-30.5174397,151.66945,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 510 m)",75%,0.51,Cincotta Discount Chemist Armidale,ALDI,supermarket,NSW,2026-02-14T17:00:33.138009,VERIFIED,All 6 nearby OSM pharmacies already in DB: Cincotta Discount Chemist (0m); Aletheia Apothecary (1m); Armidale GP Discount Pharmacy (1m)
-33.788129975,151.267138275,,"Item 133, Item 134","Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 497 m) | Shopping centre 'Choices Flooring' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'Harvey Norman Furniture Warehouse' (GLA 5,000 sqm) with supermarket but no pharmacy | Shopping centre 'African Vibe' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.5,Manly Vale Pharmacy,Woolworths,supermarket,NSW,2026-02-14T17:00:33.122483,VERIFIED,All 3 nearby OSM pharmacies already in DB: Manly Vale Pharmacy (1m); Balgowlah Pharmacy (1m); Fairlight Pharmacy (1m)
-36.0444721,146.9962924,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 491 m)",75%,0.49,Thurgoona Family Pharmacy,Coles,supermarket,NSW,2026-02-14T17:00:33.079484,VERIFIED,No pharmacies found in OSM within search radius
-29.6865087,152.9365585,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 477 m)",75%,0.48,Good Price Pharmacy Warehouse Grafton,ALDI,supermarket,NSW,2026-02-14T17:00:33.140013,VERIFIED,No pharmacies found in OSM within search radius
-33.623517,150.8364678,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 469 m)",75%,0.47,Good Price Pharmacy Warehouse McGraths Hill,ALDI,supermarket,NSW,2026-02-14T17:00:32.993483,VERIFIED,All 1 nearby OSM pharmacies already in DB: Goodprice Pharmacy Warehouse (0m)
