osm_id,name,brand,brand_classified,lat,lon,area_sqm,address,operator,source
way/190832843,Aldi,Aldi,aldi,-27.564165,151.934609,1657.6,,,way
way/192671664,Ryan's IGA plus Liquor,IGA,iga,-37.430115,143.383291,974.2,"39 Neill Street, Beaufort, VIC, 3373",,way
way/192854404,Paulsen Brother’s Friendly Grocer,,friendly_grocer,-26.616898,144.269042,411.5,"19 Buln Buln Street, Quilpie, QLD, 4480",,way
way/192855606,Jefferies | Your Local Provedore,,independent,-37.783247,145.269296,935.3,40-42 Plymouth Road,,way
way/192918620,ALDI,ALDI,aldi,-37.752084,145.002782,1140.4,"15 Dundas Street, Preston, VIC, 3072",,way
way/193262432,Alpurrurulam Store,,independent,-20.985747,137.849049,972.0,,,way
way/193303723,Atitjere Store,,independent,-22.983983,134.935537,439.8,,,way
way/194204570,Woolworths,Woolworths,woolworths,-38.044048,145.368874,3280.5,28 Sylvia Road,Woolworths Group,way
way/194204572,Aldi,Aldi,aldi,-38.044706,145.368004,1745.5,53 Old Princes Highway,,way
way/194224211,Coles,Coles,coles,-41.441908,147.139976,2496.3,"198 Charles Street, Launceston, TAS, 7250",Coles Group,way
way/194224224,Coles,Coles,coles,-41.444876,147.13857,1541.4,"128 Wellington Street, Launceston, TAS, 7250",,way
way/194709293,IGA,IGA,iga,-36.729134,146.961589,1569.8,,IGA,way
way/194729657,TJ's Roadhouse,,independent,-29.435685,142.00999,557.3,,,way
way/194779059,Xpress Mart,,independent,-13.851371,136.417678,1667.2,"Nabunga Street, Alyangula, NT, 0885",GEMCO,way
way/196467084,Piedimonte's Supa IGA plus Liquor,,iga,-37.783502,144.982875,1754.5,"37-45 Best Street, Fitzroy North, VIC, 3068",,way
way/196467091,Beagle Bay Community Store,,independent,-16.981033,122.664982,735.4,,,way
way/196482344,,,independent,-18.299499,125.596948,855.5,,,way
way/196963299,Bardi Ardyaloon Store,,independent,-16.446424,123.059956,964.6,,,way
way/197309361,ALDI,ALDI,aldi,-36.771753,144.304325,1892.8,90-92 Edwards Road,,way
way/200238883,IGA X-press Beaconsfield (BLH),,iga_express,-41.200742,146.816949,1667.3,,,way
way/203055475,Pt. MacDonnell General Store,,independent,-38.053038,140.700503,637.8,"45 Meylin Street, Port MacDonnell, 5291",,way
way/203212172,Campbells,Campbells,independent,-32.067874,115.903451,10706.8,"Baile Road, Canning Vale, 6155",,way
way/203229975,Spicy Bhavan,,independent,-32.10419,115.93571,314.0,"712 Ranford Road, Southern River, WA, 6110",,way
way/203456654,Spudshed,Spudshed,independent,-32.090114,115.870447,6053.2,"630 Karel Avenue, Jandakot, 6164",Vege Bandit Pty Ltd,way
way/203684560,Woolworths,Woolworths,woolworths,-34.880696,138.490397,4052.3,,Woolworths Group,way
way/203684561,Coles,Coles,coles,-34.881107,138.491537,4178.5,"111 West Lakes Boulevard, West Lakes, SA, 5021",Coles Group,way
way/204338458,Woolworths,Woolworths,woolworths,-27.511492,153.032462,4299.8,"504 Ipswich Road, Annerley, 4103",Woolworths Group,way
way/204428478,Source Wholefoods,,independent,-37.564275,143.861268,530.5,,,way
way/204428479,Woolworths,Woolworths,woolworths,-37.564461,143.862173,3563.5,"25 Eastwood Street, Ballarat Central, VIC, 3350",Woolworths Group,way
way/204494618,Foodworks,Foodworks,foodworks,-37.673593,144.930115,1930.6,,,way
way/205290012,Coles,Coles,coles,-35.325673,149.082359,2105.6,51 Curtin Place,Coles Group,way
way/205596800,Aldi,Aldi,aldi,-35.456736,149.093744,1961.0,9 Sidney Nolan Street,,way
way/208831096,Woolworths,Woolworths,woolworths,-42.846897,147.352975,1186.2,"6 Franklin Street, Lindisfarne, TAS, 7015",Woolworths Group,way
way/209945201,Woolworths,Woolworths,woolworths,-34.566171,150.83026,4341.7,"New Lake Entrance Road, Shellharbour City Centre, NSW, 2529",Woolworths Group,way
way/210566186,Woolworths,Woolworths,woolworths,-33.482337,150.155932,3038.3,232-234 Mort Street,Woolworths Group,way
way/210566187,ALDI,Aldi,aldi,-33.488382,150.153014,1754.7,2 Valley Drive,,way
way/211128034,Foodworks,,foodworks,-27.931418,151.906906,749.9,"58 Clark Street, Clifton, QLD, 4361",,way
way/212098616,Coles,Coles,coles,-34.315521,150.92136,706.9,282-298 Lawrence Hargrave Drive,Coles Group,way
way/214719844,Woolworths,Woolworths,woolworths,-25.536431,152.703142,3979.3,"Adelaide Street, Maryborough, 4650",Woolworths Group,way
way/215062216,Foodland,Foodland,foodland,-34.894199,138.568809,1193.9,"South Road, Ridleyton, SA, 5008",,way
way/216441889,IGA Kambah,IGA,iga,-35.388595,149.051758,957.1,2 Castley Circuit,,way
way/219397030,Woolworths,Woolworths,woolworths,-36.353776,146.323351,3595.7,,,way
way/219620947,Coles,Coles,coles,-33.762048,151.215993,3344.6,"6 Starkey Street, Forestville, NSW, 2087",Coles Group,way
way/219869010,Woolworths,Woolworths,woolworths,-38.135549,145.857559,3816.1,,Woolworths Group,way
way/220228589,Coles Sebastopol,Coles,coles,-37.59966,143.839875,5061.0,"212 Albert Street, Sebastopol, VIC, 3356",Coles Group,way
way/220228629,Woolworths Sebastopol,Woolworths,woolworths,-37.586118,143.840069,3486.8,"Sebastopol, VIC, 3356",Woolworths Group,way
way/220483526,Aldi,Aldi,aldi,-33.420294,149.580024,2023.3,128 Russell Street,Aldi,way
way/220483801,Woolworths,Woolworths,woolworths,-37.737135,145.002773,4155.4,"334 Murray Road, Preston, 3072",Woolworths Group,way
way/220714521,Woolworths,Woolworths,woolworths,-37.805851,145.03096,3663.0,"17 Walpole Street, Kew, VIC, 3101",Woolworths Group,way
way/221010720,Woolworths,Woolworths,woolworths,-37.953425,145.15157,2639.5,302 Springvale Road,Woolworths Group,way
way/221065575,Woolworths,Woolworths,woolworths,-20.727962,139.492019,3863.4,,Woolworths Group,way
way/221468680,ALDI,ALDI,aldi,-37.739937,145.001768,1398.5,,,way
way/221933531,ALDI,Aldi,aldi,-33.754652,150.706098,1773.7,201-205 High Street,,way
way/222133405,Woolworths,Woolworths,woolworths,-34.636995,148.024349,4057.5,,Woolworths Group,way
way/222862276,Fishers Super IGA & Liquor,,iga,-34.106602,141.918143,1963.2,,,way
way/224615521,ALDI,Aldi,aldi,-34.570861,150.800607,1904.1,"10 Ash Avenue, Albion Park Rail, NSW, 2527",,way
way/226833782,Coles,Coles,coles,-34.884934,138.593583,3307.0,144-150 Prospect Road,Coles Group,way
way/226946933,Drakes,Drakes,drakes,-34.838949,138.481687,1065.1,22 Semaphore Road,Drakes Supermarkets,way
way/229838446,,,independent,-34.861316,138.592953,1230.3,,,way
way/230165370,Coles,Coles,coles,-32.735742,152.000004,4684.0,,,way
way/230526029,Thuận Hưng,,independent,-37.784336,144.832546,556.2,"288 Hampshire Road, Sunshine, VIC, 3020",,way
way/230626515,Drakes,Drakes,drakes,-34.868112,138.511489,1069.7,"16 Tapleys Hill Road, Royal Park, SA, 5014",,way
way/230700521,Campbellfield Welcome Mart,,independent,-37.675471,144.964744,196.9,"24 Waratah Street, Campbellfield, VIC, 3061",,way
way/231042840,Foodworks,Foodworks,foodworks,-33.582117,120.047634,2138.8,"77-80 Morgan Street, Ravensthorpe, 6346",,way
way/231368750,Romeos Food Hall,,romeos,-34.925152,138.548901,1774.1,Henley Beach Road,Romeo's Retail Group,way
way/231406263,,,independent,-34.925285,138.497914,893.1,,,way
way/231879207,ALDI,ALDI,aldi,-38.078038,145.250726,2107.6,10-18 Society Avenue,,way
way/232492548,Orford Festival IGA Supermarket,,iga,-42.559343,147.872328,977.8,"3 Charles Street, Orford, TAS, 7190",,way
way/232725363,IGA Everyday Triabunna,IGA,iga_everyday,-42.508027,147.914211,793.0,"22-24 Vicary Street, Triabunna, TAS, 7190",,way
way/233526232,NightOwl Super,,independent,-16.791212,145.692446,1372.5,"11-13 Rabaul Street, Trinity Beach, QLD",,way
way/236242345,Coles,Coles,coles,-37.743753,144.910735,1290.0,,Coles Group,way
way/236808835,Khan's Supa IGA Plus Liquor,IGA,iga,-30.08997,145.934207,1505.9,,,way
way/237055760,Morawa IGA,IGA,iga,-29.210724,116.008993,619.9,,,way
way/238620404,D&K,,independent,-37.798674,144.90096,115.0,,,way
way/238843788,Coles,Coles,coles,-36.675076,149.845093,4070.7,"68-94 Carp Street, Bega, NSW, 2550",,way
way/238940726,Woolworths,Woolworths,woolworths,-32.532896,115.720472,2300.9,,Woolworths Group,way
way/239074307,Thành Phát,,independent,-37.799825,144.902375,471.6,"86-88 Hopkins Street, 3011",,way
way/239262297,Woolworths,Woolworths,woolworths,-20.075731,146.25904,5170.0,,Woolworths Group,way
way/240324055,ALDI,ALDI,aldi,-32.761083,151.588124,1507.1,18-20 Garnett Road,,way
way/241672892,Fresh Plus ,,independent,-37.672118,144.931222,1375.2,,,way
way/241775590,Woolworths,Woolworths,woolworths,-17.30889,123.646464,2106.1,WA,Woolworths Group,way
way/241964964,Aldi,Aldi,aldi,-27.557277,152.280725,1782.3,7 Ballantine Street,,way
way/241999386,Ritchies Supa IGA,,iga,-28.618851,153.00333,2654.7,,,way
way/242169550,Aldi,Aldi,aldi,-33.789121,150.890024,1705.6,,,way
way/242170433,Woolworths,Woolworths,woolworths,-37.74487,144.801642,2881.0,"315-321 Main Road East, St Albans, 3021",Woolworths Group,way
way/242174539,Aldi,Aldi,aldi,-27.252255,152.994314,1545.1,"15-27 Goodfellows Road, Kallangur, QLD, 4503",,way
way/242672298,Chan Brothers Oriental Supermarket,,independent,-32.078991,115.858383,268.6,,,way
way/243360635,Woolworths,Woolworths,woolworths,-41.156361,146.170325,2887.3,"11 Crescent Street, Ulverstone, TAS, 7315",Woolworths Group,way
way/243878351,Woolworths,Woolworths,woolworths,-27.450765,153.057543,2082.0,,Woolworths Group,way
way/244233231,Riverland Sunfresh,,independent,-34.178214,140.740366,4477.3,,,way
way/245286326,Woolworths,Woolworths,woolworths,-36.107676,144.750787,5317.4,,Woolworths Group,way
way/245580918,Colours of India Grocery & Unique Accounting,,independent,-33.808898,151.015928,224.6,,,way
way/247192115,Oriental City Centre,,independent,-33.893957,150.938464,1296.3,2 Hughes Street,,way
way/249343117,Kee Ree Roum Asian Grocery,,independent,-33.895091,150.939232,72.4,"92 Broomfield Street, Cabramatta, 2166",,way
way/249343240,Jip Hong Supermarket,,independent,-33.894947,150.939261,190.7,"88 Broomfield st, Cabramatta, 2166",,way
way/249444640,Woolworths,Woolworths,woolworths,-33.858817,151.092738,1316.3,145 Concord Road,Woolworths Group,way
way/249653000,Woolworths,Woolworths,woolworths,-35.910679,150.081556,2934.8,,Woolworths Group,way
way/250277865,Thai Sun Food Market,,independent,-37.820705,145.176611,99.5,"22 Station Street, Nunawading, VIC, 3131",,way
way/251309453,Canton Asian Grocery,,independent,-37.820061,145.175289,95.0,,,way
way/252057445,Marysville Grocer,Go to Grocer,independent,-37.508971,145.747569,1106.8,49 Darwin Street,,way
way/253272286,ALDI,ALDI,aldi,-33.984918,150.892102,1731.9,61 Victoria Road,,way
way/254488957,,,independent,-37.892081,147.853825,330.8,,,way
way/255376491,Woolworths,Woolworths,woolworths,-33.692328,117.554513,2790.1,"Clive Street, Katanning, WA, 6317",Woolworths Group,way
way/255432027,Coles,Coles,coles,-38.452657,145.238423,3460.6,"89 Church Street, Cowes, VIC, 3922",Coles Group,way
way/255885945,ALDI,ALDI,aldi,-33.913708,151.034002,1425.1,"440-450 Chapel Road, Bankstown, NSW, 2200",,way
way/255896639,Foodland,Foodland,foodland,-35.181654,138.473935,1687.3,,,way
way/256283136,Woolworths,Woolworths,woolworths,-25.232083,152.270529,2917.9,"111-115 Bruce Highway (Churchill Street), QLD, 4660",Woolworths Group,way
way/257033836,Drakes,Drakes,drakes,-27.461076,152.580138,2451.9,,,way
way/258157186,Woolworths,Woolworths,woolworths,-34.178491,139.986596,2367.6,,Woolworths Group,way
way/258422649,Jeparit Supermarket,,independent,-36.141477,141.988704,428.4,,,way
way/259535764,Coles,Coles,coles,-35.138259,138.481311,3311.5,"101 Beach Road, Christies Beach, SA, 5165",Coles Group,way
way/259538792,Woolworths,Woolworths,woolworths,-35.139686,138.478301,2712.6,"76 Beach Road, Christies Beach, SA, 5165",Woolworths Group,way
way/260426537,Peries IGA,IGA,iga,-20.400619,148.58201,1889.6,,,way
way/260600397,Woolworths,Woolworths,woolworths,-35.12319,138.524295,3182.0,,Woolworths Group,way
way/260699747,Woolworths,Woolworths,woolworths,-33.020985,137.541172,2585.3,18-30 Viscount Slim Avenue,Woolworths Group,way
way/260707371,Woolworths,Woolworths,woolworths,-33.179506,138.010041,4841.6,,Woolworths Group,way
way/261322474,Foodworks,Foodworks,foodworks,-37.487568,144.590526,1589.7,,,way
way/262518576,Coles,Coles,coles,-37.767356,144.863336,3861.3,53-65 Military Road,Coles,way
way/262964918,Aldi,Aldi,aldi,-27.702255,153.158167,1792.9,1 Fletcher Street,,way
way/262978361,Mataranka Supermarket,,independent,-14.92708,133.069819,714.7,,,way
way/264248754,Aldi,Aldi,aldi,-33.713756,150.972972,1572.1,92 Wrights Road,,way
way/264251713,,,independent,-34.025633,150.819697,1395.8,,,way
way/264268602,Tony & Marks,,independent,-34.949149,138.642395,968.6,,,way
way/264397005,Pyramid Hill Store / Friendly Grocer & Liquor,,friendly_grocer,-36.054934,144.115375,1364.9,"2 Kelly Street, Pyramid Hill, VIC, 3575",,way
way/264714416,Coles,Coles,coles,-35.340539,143.557418,3814.8,140-170 Beveridge Street,Coles Group,way
way/265203133,Big River Foodland Supermarket,Foodland,foodland,-34.450181,140.570139,2124.9,,,way
way/265203146,Loxton IGA,,iga,-34.451059,140.570416,279.9,26 East Terrace,,way
way/265203154,Woolworths,Woolworths,woolworths,-34.451013,140.571242,2760.4,Martha Street,,way
way/265205374,Woolworths,Woolworths,woolworths,-36.12974,144.75164,3757.6,"Echuca, VIC, 3564",Woolworths Group,way
way/266485231,ALDI,ALDI,aldi,-38.173649,144.572003,1540.4,12-22 Murradoc Road,,way
way/266485658,Woolworths,Woolworths,woolworths,-38.172495,144.56958,1141.2,,Woolworths Group,way
way/266496077,FoodWorks Leopold,FoodWorks,foodworks,-38.186963,144.470767,605.9,14-18 Dorothy Street,,way
way/266497009,Coles,Coles,coles,-38.185572,144.453851,3279.5,621-659 Bellarine Highway,,way
way/266518091,NQR Newcomb,NQR,nqr,-38.165017,144.389906,670.3,42-46 Watsons Road,,way
way/266646339,ALDI,ALDI,aldi,-38.19326,144.343597,1530.2,"142 Torquay Road, 3216",,way
way/266677711,Belmont Convienience,,independent,-38.175083,144.343053,120.4,"167A High Street, Belmont, VIC, 3216",,way
way/266677771,Coles,Coles,coles,-38.173572,144.343145,1775.4,"158-162 High Street, Belmont, VIC, 3216",Coles Group,way
way/266678002,Food Factory Sales,,independent,-38.172315,144.345967,1325.9,"107 High Street, Belmont, VIC, 3216",,way
way/266678079,Indo-Asian,,independent,-38.173556,144.343656,147.6,"13 Discovery Lane, Belmont, VIC, 3216",,way
way/266705119,Woolworths,Woolworths,woolworths,-38.17235,144.323277,2159.4,,Woolworths Group,way
way/266723901,Foodworks,Foodworks,foodworks,-38.154812,144.371705,407.8,259 Myers Street,,way
way/266734117,Woolworths,Woolworths,woolworths,-38.145753,144.336116,2259.8,"288 Shannon Avenue, Newtown, VIC, 3220",Woolworths Group,way
way/266735099,Newtown Grocery & Liquor Co.,,independent,-38.155521,144.336036,261.5,19 Stinton Avenue,,way
way/266738811,ALDI,ALDI,aldi,-38.139841,144.337776,1811.9,"117-127 Albert Street, Geelong West, VIC, 3218",,way
way/266791755,Asia Verse,,independent,-38.022589,144.40755,62.1,16 The Centreway,,way
way/266803852,Newlanders IGA,IGA,iga,-38.111031,144.334122,650.3,45 Hughes Street,,way
way/266807737,Aldi,Aldi,aldi,-38.064954,144.380154,1722.5,465 Princes Highway,,way
way/266821956,ALDI,ALDI,aldi,-38.096668,144.33499,1656.1,"222 Anakie Road, Bell Park, 3215",,way
way/268751891,IGA,IGA,iga,-34.548629,150.374025,2789.8,11-13 Clarence Street,,way
way/268751894,Coles,Coles,coles,-34.55066,150.372078,3659.3,7-11 Kirkham Street,,way
way/268756697,Khan's Supa IGA,IGA,iga,-34.168698,150.612074,2318.4,92-100 Argyle Street,,way
way/268848995,Klose's Foodland,Foodland,foodland,-35.047428,138.866091,1846.9,,,way
way/270242361,Aldi,Aldi,aldi,-27.391758,153.030719,1539.9,628 Gympie Road,,way
way/270799025,Coles,Coles,coles,-35.216397,138.542754,5100.2,130 Main Road,Coles Group,way
way/271407831,ALDI,ALDI,aldi,-38.111617,145.284279,1641.1,14-20 Bakewell Street,,way
way/271421592,Woolworths,Woolworths,woolworths,-26.687933,153.049842,2818.3,,Woolworths Group,way
way/272193059,Futake,,independent,-34.928732,138.593606,296.4,"144 Grote Street, Adelaide, SA, 5000",,way
way/273993008,Aldi,Aldi,aldi,-33.285217,149.102444,1589.7,167-177 Peisley Street,,way
way/274711201,IGA,IGA,iga,-36.795504,144.243121,2732.7,"20 Station Street, 3555",,way
way/275888634,Carlo's Supa IGA,,iga,-27.92936,153.182985,2978.5,,,way
way/276231556,Foodworks,Foodworks,foodworks,-37.210449,145.426396,1318.0,"10 High Street, Yea, 3717",,way
way/277798666,,,independent,-23.954739,151.351575,346.9,,,way
way/279518006,Cornett's Supermarkets IGA,,iga,-16.818641,145.635289,904.0,16 Thongon Street,,way
way/279539313,Foodland,Foodland,foodland,-33.702017,136.492077,841.1,"25 Main Street, Cleve, SA, 5640",,way
way/279681996,Woolworths Metro,Woolworths Metro,woolworths,-33.898552,151.181683,1578.3,"21-23 Erskineville Road, Newtown, 2042",Woolworths Group,way
way/280987838,Star Supermarket,,independent,-34.86649,138.592451,233.8,,,way
way/282468274,ALDI,Aldi,aldi,-37.983445,145.216183,1827.5,,,way
way/283911145,Woolworths,Woolworths,woolworths,-36.727321,146.95883,2688.4,87-89 Gavan Street,Woolworths Group,way
way/284402871,Foodland,Foodland,foodland,-34.912576,138.674204,1044.1,,Romeo's Retail Group,way
way/285843249,Aldi,Aldi,aldi,-33.81269,151.042105,1519.9,359-363 Victoria Road,,way
way/288289689,Aldi,Aldi,aldi,-33.717342,150.891393,1726.1,"85 Bali Drive, Quakers Hill, 2763",,way
way/288302256,Woolworths,Woolworths,woolworths,-37.694957,145.058368,4262.1,,Woolworths Group,way
way/289538777,Ritchies IGA + Liquour,IGA,iga,-36.00879,146.004858,1533.6,,,way
way/291266134,Aldi,Aldi,aldi,-25.290142,152.837182,1661.7,103-115 Main Street,,way
way/291750957,ALDI,ALDI,aldi,-32.067215,115.81827,2098.6,"17 South Street, Kardinya, WA",Aldi Australia,way
way/292552241,Woolworths,Woolworths,woolworths,-27.214053,153.0456,5872.7,,Woolworths Group,way
way/294173183,ALDI,ALDI,aldi,-34.493431,150.79409,1582.3,72-96 Princes Highway,,way
way/294779690,IGA Nhill & Liquor,IGA,iga,-36.332591,141.65208,1418.5,,,way
way/294903990,Woolworths,Woolworths,woolworths,-33.521225,151.320412,3540.1,"251 West Street, Umina Beach, NSW, 2257",Woolworths Group,way
way/294903993,Coles,Coles,coles,-33.520724,151.317488,2903.4,4 Oscar Street,Coles Group,way
way/295319197,Woolworths,Woolworths,woolworths,-34.722019,135.859319,3710.7,"27 Liverpool Street, Port Lincoln, SA, 5606",Woolworths Group,way
way/295319198,Coles,Coles,coles,-34.722546,135.861254,5131.1,41-55 Liverpool Street,Coles Group,way
way/295344976,Coles,Coles,coles,-34.183434,142.15979,3200.7,"45-65 Lime Avenue, Mildura, VIC, 3500",Coles Group,way
way/295983605,Psarakos Market,,independent,-37.694257,145.059419,1496.6,"2–8 McLeans Road, Bundoora",,way
way/295999839,Supermarket Lion Nusantara,,independent,-9.641866,120.25648,218.1,,,way
way/297124598,Woolworths,Woolworths,woolworths,-38.10205,145.183744,3910.7,,Woolworths Group,way
way/299445507,Woolworths,Woolworths,woolworths,-32.04818,115.794411,4621.2,WA,Woolworths Group,way
way/300805338,Woolworths,Woolworths,woolworths,-37.672253,145.01445,2789.8,,Woolworths Group,way
way/300808445,ALDI,ALDI,aldi,-37.76095,145.349185,1062.2,33 Hutchinson Street,,way
way/301736529,The Healthy Hub,,independent,-16.909531,145.759957,392.0,,,way
way/301869753,Friendly Grocer,,friendly_grocer,-16.912599,145.763499,1939.6,,,way
way/302022752,Woolworths,Woolworths,woolworths,-33.964195,137.714695,3413.1,"1 Forster Street, Kadina, 5554",Woolworths Group,way
way/302908124,Woolworths,Woolworths,woolworths,-34.96836,138.589845,4740.4,,Woolworths Group,way
way/303021614,ALDI,ALDI,aldi,-27.226891,153.093029,1320.8,212 Anzac Avenue,,way
