Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Region,Date Scanned
-37.846193199999995,144.99231566666666,,Item 133,"Supermarket 'The Source Bulk Foods' (1,500 sqm) with no adjacent pharmacy (nearest 102 m) | Supermarket 'Lee's Asian Grocery' (1,500 sqm) with no adjacent pharmacy (nearest 126 m) | Supermarket 'Paddlewheel' (1,500 sqm) with no adjacent pharmacy (nearest 118 m)",65%,0.10,Commercial Road Pharmacy,The Source Bulk Foods,supermarket,VIC,2026-02-14T12:23:28.319261
-37.7926419,144.9692514,,Item 133,"Supermarket 'Carlton Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 520 m)",65%,0.52,David Nolte Pharmacy,Carlton Supermarket,supermarket,VIC,2026-02-14T12:23:28.320261
-37.051055,146.088977,,Item 133,"Supermarket 'Harvest Wholefoods' (1,500 sqm) with no adjacent pharmacy (nearest 100 m)",65%,0.10,Eisner's Pharmacy,Harvest Wholefoods,supermarket,VIC,2026-02-14T12:23:28.321261
-37.7544234,144.9155326,,Item 133,"Supermarket 'Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 298 m)",65%,0.30,Chemist Warehouse,Foodworks,supermarket,VIC,2026-02-14T12:23:28.322815
-38.3376255,143.5987119,,Item 133,"Supermarket 'Reynolds IGA' (1,200 sqm) with no adjacent pharmacy (nearest 585 m)",65%,0.59,TerryWhite Chemmart Colac,Reynolds IGA,supermarket,VIC,2026-02-14T12:23:28.323814
-37.8240916,144.9620137,,Item 133,"Supermarket 'Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 548 m)",65%,0.55,Southgate Pharmacy - VIC,Foodworks,supermarket,VIC,2026-02-14T12:23:28.324814
-38.2203185,145.0526141,,Item 133,"Supermarket 'Beleura Hill Shop' (1,500 sqm) with no adjacent pharmacy (nearest 741 m)",65%,0.74,Priceline Pharmacy Mornington,Beleura Hill Shop,supermarket,VIC,2026-02-14T12:23:28.325814
-37.8572274,145.1237031,,Item 133,"Supermarket 'Andrew Street Grocer' (1,200 sqm) with no adjacent pharmacy (nearest 1.01 km)",65%,1.01,Quality Pharmacy 777 Burwood East,Andrew Street Grocer,supermarket,VIC,2026-02-14T12:23:28.326814
-37.8990016,144.7398241,,Item 133,"Supermarket 'IGA Point Cook' (1,200 sqm) with no adjacent pharmacy (nearest 1.13 km)",65%,1.13,Direct Chemist Outlet Featherbrook,IGA Point Cook,supermarket,VIC,2026-02-14T12:23:28.328814
-37.7863927,145.1067261,,Item 133,"Supermarket 'Orlando's' (1,500 sqm) with no adjacent pharmacy (nearest 1.25 km)",65%,1.25,Greythorn Amcal Pharmacy,Orlando's,supermarket,VIC,2026-02-14T12:23:28.329814
-37.7363922,144.9691528,,Item 133,"Supermarket 'Richies IGA Fine Food and Wine Merchants' (1,200 sqm) with no adjacent pharmacy (nearest 142 m)",65%,0.14,Community Health Pharmacy Pentridge,Richies IGA Fine Food and Wine Merchants,supermarket,VIC,2026-02-14T12:23:28.330813
-35.3374625,143.5588528,,Item 133,"Supermarket 'Swan Hill Asian Groceries' (1,500 sqm) with no adjacent pharmacy (nearest 283 m)",65%,0.28,Priceline Pharmacy Swan Hill,Swan Hill Asian Groceries,supermarket,VIC,2026-02-14T12:23:28.331814
-35.7325678,143.9200794,,Item 133,"Supermarket 'Walker's IGA' (1,200 sqm) with no adjacent pharmacy (nearest 193 m)",65%,0.19,TerryWhite Chemmart Kerang,Walker's IGA,supermarket,VIC,2026-02-14T12:23:28.332813
-38.2916088,142.3642103,,Item 133,"Supermarket 'Daly's IGA' (1,200 sqm) with no adjacent pharmacy (nearest 177 m)",65%,0.18,Koroit Pharmacy,Daly's IGA,supermarket,VIC,2026-02-14T12:23:28.333814
-37.8029415,144.8988455,,Item 133,"Supermarket 'Ecopact Groceries' (1,500 sqm) with no adjacent pharmacy (nearest 198 m)",65%,0.20,Daffey's Pharmacy,Ecopact Groceries,supermarket,VIC,2026-02-14T12:23:28.335814
-37.8612753,144.6742753,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 710 m)",65%,0.71,Direct Chemist Outlet Tarneit West,IGA,supermarket,VIC,2026-02-14T12:23:28.336814
-37.7356853,145.2722906,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 4.26 km)",65%,4.26,TerryWhite Chemmart Chirnside Park,IGA,supermarket,VIC,2026-02-14T12:23:28.337814
-37.8109903,145.007512,,Item 133,"Supermarket 'Green Square IGA plus Liquor' (1,200 sqm) with no adjacent pharmacy (nearest 438 m)",65%,0.44,Chemist Warehouse Victoria Gardens Shopping Centre,Green Square IGA plus Liquor,supermarket,VIC,2026-02-14T12:23:28.339128
-37.8305437,145.2438058,,Item 133,"Supermarket 'Friendly Grocer' (1,500 sqm) with no adjacent pharmacy (nearest 1.34 km)",65%,1.34,Priceline Pharmacy Heathmont,Friendly Grocer,supermarket,VIC,2026-02-14T12:23:28.340119
-37.8211081,145.1419147,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 886 m)",65%,0.89,Amcal Pharmacy Blackburn,IGA,supermarket,VIC,2026-02-14T12:23:28.341120
-38.0889173,145.1284277,,Item 133,"Supermarket 'IGA Express' (1,200 sqm) with no adjacent pharmacy (nearest 1.49 km)",65%,1.49,Carrum Pharmacy,IGA Express,supermarket,VIC,2026-02-14T12:23:28.342119
-37.3400211,144.1451252,,Item 133,"Supermarket 'Blake Family Grocers' (1,500 sqm) with no adjacent pharmacy (nearest 309 m)",65%,0.31,Blooms The Chemist Daylesford,Blake Family Grocers,supermarket,VIC,2026-02-14T12:23:28.343118
-37.7206367,145.0487718,,Item 133,"Supermarket 'Agora IGA Xpress' (1,200 sqm) with no adjacent pharmacy (nearest 920 m)",65%,0.92,Chemist Warehouse,Agora IGA Xpress,supermarket,VIC,2026-02-14T12:23:28.344119
-37.3583061,145.0265944,,Item 133,"Supermarket 'Wandong IGA' (1,200 sqm) with no adjacent pharmacy (nearest 206 m)",65%,0.21,Wandong Pharmacy,Wandong IGA,supermarket,VIC,2026-02-14T12:23:28.345119
-37.6559749,145.5061028,,Item 133,"Supermarket 'Spiral Tubes' (1,500 sqm) with no adjacent pharmacy (nearest 923 m)",65%,0.92,Healesville Pharmacy,Spiral Tubes,supermarket,VIC,2026-02-14T12:23:28.347119
-38.1962636,146.5404186,,Item 133,"Supermarket 'Traralgon Asian Groceries' (1,500 sqm) with no adjacent pharmacy (nearest 212 m)",65%,0.21,Priceline Pharmacy Traralgon,Traralgon Asian Groceries,supermarket,VIC,2026-02-14T12:23:28.348119
-37.8266695,145.2561383,,Item 133,"Supermarket 'ABC Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 194 m)",65%,0.19,Priceline Pharmacy Heathmont,ABC Supermarket,supermarket,VIC,2026-02-14T12:23:28.349119
-37.7985575,144.8172299,,Item 133,"Supermarket 'Cam Ngoc Asian Grocery' (1,500 sqm) with no adjacent pharmacy (nearest 920 m)",65%,0.92,Glengala Road Pharmacy,Cam Ngoc Asian Grocery,supermarket,VIC,2026-02-14T12:23:28.350119
-37.757048,145.1281259,,Item 133,"Supermarket 'The South African Shop' (1,500 sqm) with no adjacent pharmacy (nearest 173 m)",65%,0.17,Chemist Warehouse,The South African Shop,supermarket,VIC,2026-02-14T12:23:28.351118
-37.8120235,145.2516228,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 111 m)",65%,0.11,National Pharmacies,IGA,supermarket,VIC,2026-02-14T12:23:28.352119
-37.6813787,145.0253087,,Item 133,"Supermarket 'Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 935 m)",65%,0.94,Lorne Street Pharmacy,Foodworks,supermarket,VIC,2026-02-14T12:23:28.353678
-38.0453984,144.1708644,,Item 133,"Supermarket 'Shazza's Fruit & Veggies' (1,500 sqm) with no adjacent pharmacy (nearest 188 m)",65%,0.19,TerryWhite Chemmart Bannockburn Central,Shazza's Fruit & Veggies,supermarket,VIC,2026-02-14T12:23:28.354676
-38.0516254,145.2873009,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 108 m)",65%,0.11,Amberly Park Pharmacy,IGA,supermarket,VIC,2026-02-14T12:23:28.355676
-35.2631925,141.1841719,,Item 133,"Supermarket 'Friendly Grocer' (1,500 sqm) with no adjacent pharmacy (nearest 136 m)",65%,0.14,Murrayville Pharmacy,Friendly Grocer,supermarket,VIC,2026-02-14T12:23:28.356676
-37.8430583,145.0543907,,Item 133,"Supermarket 'Serendipity' (1,500 sqm) with no adjacent pharmacy (nearest 352 m)",65%,0.35,Slade Pharmacy Camberwell,Serendipity,supermarket,VIC,2026-02-14T12:23:28.357677
-36.8057259,144.357169,,Item 133,"Supermarket 'Strathfieldsaye SUPA IGA' (1,200 sqm) with no adjacent pharmacy (nearest 140 m)",65%,0.14,Bendigo UFS Strathfieldsaye,Strathfieldsaye SUPA IGA,supermarket,VIC,2026-02-14T12:23:28.358676
-37.9043418,144.9982759,,Item 133,"Supermarket 'Dockendorf Grocer' (1,500 sqm) with no adjacent pharmacy (nearest 467 m)",65%,0.47,TerryWhite Chemmart North Brighton Pharmacy,Dockendorf Grocer,supermarket,VIC,2026-02-14T12:23:28.359676
-37.8385464,144.9769345,,Item 133,"Supermarket 'Fawkner Express Grovery Store' (1,500 sqm) with no adjacent pharmacy (nearest 330 m)",65%,0.33,Melbourne Boulevard Pharmacy & Health Foods,Fawkner Express Grovery Store,supermarket,VIC,2026-02-14T12:23:28.361676
-37.8176845,144.9583477,,Item 133,"Supermarket 'IGA X-press' (1,200 sqm) with no adjacent pharmacy (nearest 179 m)",65%,0.18,Priceline Pharmacy William Street,IGA X-press,supermarket,VIC,2026-02-14T12:23:28.362676
-37.6389263,144.8804683,,Item 133,"Supermarket 'IGA Greenvale' (1,200 sqm) with no adjacent pharmacy (nearest 144 m)",65%,0.14,Direct Chemist Outlet Greenvale,IGA Greenvale,supermarket,VIC,2026-02-14T12:23:28.363676
-37.7714962,144.915536,,Item 133,"Supermarket 'IGA Local Grocer Plus Liquor Moonee Ponds' (1,200 sqm) with no adjacent pharmacy (nearest 192 m)",65%,0.19,Union Road Pharmacy,IGA Local Grocer Plus Liquor Moonee Ponds,supermarket,VIC,2026-02-14T12:23:28.364676
-36.6657147,144.3317152,,Item 133,"Supermarket 'Huntly IGA X-press' (1,200 sqm) with no adjacent pharmacy (nearest 4.44 km)",65%,4.44,Chemist Warehouse,Huntly IGA X-press,supermarket,VIC,2026-02-14T12:23:28.365676
-37.8748714,145.2053244,,Item 133,"Supermarket 'Big Watermelon' (1,500 sqm) with no adjacent pharmacy (nearest 1.50 km)",65%,1.50,Knoxgate Pharmacy,Big Watermelon,supermarket,VIC,2026-02-14T12:23:28.366676
-37.8383107,144.9935719,,Item 133,"Supermarket 'Claremont Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 139 m)",65%,0.14,Chemist Warehouse,Claremont Supermarket,supermarket,VIC,2026-02-14T12:23:28.368676
-37.883565,144.689379,,Item 133,"Supermarket 'Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 990 m)",65%,0.99,Wyndham Discount Chemist,Foodworks,supermarket,VIC,2026-02-14T12:23:28.369676
-37.810963,144.9614412,,Item 133,"Supermarket 'Tan Hung Asian Grocer' (1,500 sqm) with no adjacent pharmacy (nearest 118 m)",65%,0.12,Urban Pharmacy,Tan Hung Asian Grocer,supermarket,VIC,2026-02-14T12:23:28.370213
-37.8300168,144.990153,,Item 133,"Supermarket 'IGA Local Grocer Cremorne' (1,200 sqm) with no adjacent pharmacy (nearest 732 m)",65%,0.73,Priceline Pharmacy,IGA Local Grocer Cremorne,supermarket,VIC,2026-02-14T12:23:28.371212
-38.1672499,144.3195546,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 640 m)",65%,0.64,Pardeys Highton Pharmacy,IGA,supermarket,VIC,2026-02-14T12:23:28.373210
-34.58385226666667,142.7724331,,Item 133,"Supermarket 'Markl Grocery Thai Asia' (1,500 sqm) with no adjacent pharmacy (nearest 110 m) | Supermarket 'Hong Thu2' (1,500 sqm) with no adjacent pharmacy (nearest 138 m) | Supermarket 'Ritchies IGA' (1,200 sqm) with no adjacent pharmacy (nearest 116 m)",65%,0.11,Robinvale Pharmacy,Markl Grocery Thai Asia,supermarket,VIC,2026-02-14T12:23:28.374211
-37.8174583,145.1922706,,Item 133,"Supermarket 'Santosh Indian Grocery' (1,500 sqm) with no adjacent pharmacy (nearest 185 m)",65%,0.19,Quality Pharmacy Mitcham,Santosh Indian Grocery,supermarket,VIC,2026-02-14T12:23:28.375210
-38.0470162,145.3686583,,Item 133,"Supermarket 'GreenSoul Organics' (1,500 sqm) with no adjacent pharmacy (nearest 211 m)",65%,0.21,Beaconsfield Pharmacy,GreenSoul Organics,supermarket,VIC,2026-02-14T12:23:28.376210
-37.9608754,145.1027624,,Item 133,"Supermarket 'Bakaloumas Fresh Fruit & Vegetable Market' (1,500 sqm) with no adjacent pharmacy (nearest 1.34 km)",65%,1.34,Chemist Warehouse,Bakaloumas Fresh Fruit & Vegetable Market,supermarket,VIC,2026-02-14T12:23:28.377211
-37.8147577,144.9383467,,Item 133,"Supermarket 'Xpress Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 310 m)",65%,0.31,Chemist Warehouse,Xpress Supermarket,supermarket,VIC,2026-02-14T12:23:28.379210
-37.8185457,145.1204799,,Item 133,"Supermarket 'Hui-Hui Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 113 m)",65%,0.11,Chemist Warehouse,Hui-Hui Supermarket,supermarket,VIC,2026-02-14T12:23:28.380210
-37.7657056,144.9537798,,Item 133,"Supermarket 'Basfoods Direct' (1,500 sqm) with no adjacent pharmacy (nearest 739 m)",65%,0.74,Chemist Warehouse,Basfoods Direct,supermarket,VIC,2026-02-14T12:23:28.381210
-37.7945593,144.9498377,,Item 133,"Supermarket 'Royal Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 546 m)",65%,0.55,North Melbourne Pharmacy,Royal Supermarket,supermarket,VIC,2026-02-14T12:23:28.382210
-37.8829669,144.6997705,,Item 133,"Supermarket 'Dehli Haat' (1,500 sqm) with no adjacent pharmacy (nearest 312 m)",65%,0.31,Hoppers Crossing Pharmacy,Dehli Haat,supermarket,VIC,2026-02-14T12:23:28.383210
-37.8201361,144.9421928,,Item 133,"Supermarket 'Golden Express Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 167 m)",65%,0.17,Victoria Harbour Pharmacy,Golden Express Supermarket,supermarket,VIC,2026-02-14T12:23:28.384752
-38.1106225,147.0686415,,Item 133,"Supermarket 'Lazzaro Bros' (1,500 sqm) with no adjacent pharmacy (nearest 448 m)",65%,0.45,Amcal Findlay & Weymouth Pharmacy - Sale,Lazzaro Bros,supermarket,VIC,2026-02-14T12:23:28.385748
-38.1059641,147.0677987,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 267 m)",65%,0.27,Raymond Street Pharmacy,IGA,supermarket,VIC,2026-02-14T12:23:28.386748
-38.1015157,147.0894719,,Item 133,"Supermarket 'Union Hydraulics' (1,500 sqm) with no adjacent pharmacy (nearest 921 m)",65%,0.92,Balfour's Pharmacy,Union Hydraulics,supermarket,VIC,2026-02-14T12:23:28.387748
-38.0996905,147.0801236,,Item 133,"Supermarket 'Mowgleys' (1,500 sqm) with no adjacent pharmacy (nearest 1.00 km)",65%,1.00,Balfour's Pharmacy,Mowgleys,supermarket,VIC,2026-02-14T12:23:28.388748
-37.5767278,143.8230509,,Item 133,"Supermarket 'Wendouree Wholesalers' (1,500 sqm) with no adjacent pharmacy (nearest 661 m)",65%,0.66,UFS Dispensaries Delacombe,Wendouree Wholesalers,supermarket,VIC,2026-02-14T12:23:28.389748
-37.8249579,145.1227918,,Item 133,"Supermarket 'Happinest Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 414 m)",65%,0.41,Chemist Warehouse Box Hill - Sky Square,Happinest Supermarket,supermarket,VIC,2026-02-14T12:23:28.390748
-37.0664479,144.2186219,,Item 133,"Supermarket 'Maxi IGA' (1,200 sqm) with no adjacent pharmacy (nearest 121 m)",65%,0.12,TerryWhite Chemmart Castlemaine,Maxi IGA,supermarket,VIC,2026-02-14T12:23:28.391749
-38.1967461,144.347245,,Item 133,"Supermarket 'Champions IGA Grovedale East' (1,200 sqm) with no adjacent pharmacy (nearest 475 m)",65%,0.48,Grove Plaza Pharmacy,Champions IGA Grovedale East,supermarket,VIC,2026-02-14T12:23:28.392748
-36.5876964,145.0167077,,Item 133,"Supermarket 'Cochlan's IGA plus Liquor' (1,200 sqm) with no adjacent pharmacy (nearest 215 m)",65%,0.22,Mediconsul Rushworth Pharmacy,Cochlan's IGA plus Liquor,supermarket,VIC,2026-02-14T12:23:28.393748
-37.5804466,144.7259367,,Item 133,"Supermarket 'NQR' (1,500 sqm) with no adjacent pharmacy (nearest 260 m)",65%,0.26,TerryWhite Chemmart Sunbury,NQR,supermarket,VIC,2026-02-14T12:23:28.395748
-38.3392154,144.7380002,,Item 133,"Supermarket 'Ritchies' (1,500 sqm) with no adjacent pharmacy (nearest 173 m)",65%,0.17,Marc Clavin Pharmacy,Ritchies,supermarket,VIC,2026-02-14T12:23:28.396748
-37.9316948,145.3581416,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 192 m)",65%,0.19,Belgrave South Pharmacy,IGA,supermarket,VIC,2026-02-14T12:23:28.397748
-37.9530103,145.5510357,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 5.49 km)",65%,5.49,Cockatoo Pharmacy,IGA,supermarket,VIC,2026-02-14T12:23:28.398748
-37.7262906,145.1041276,,Item 133,"Supermarket 'Yallambie Food Mart' (1,500 sqm) with no adjacent pharmacy (nearest 661 m)",65%,0.66,Chemist Warehouse,Yallambie Food Mart,supermarket,VIC,2026-02-14T12:23:28.399808
-37.798141,144.8802126,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 405 m)",65%,0.41,Pepin's Pharmacy,IGA,supermarket,VIC,2026-02-14T12:23:28.400843
-37.8672665,144.7610077,,Item 133,"Supermarket 'Spicelines' (1,500 sqm) with no adjacent pharmacy (nearest 125 m)",65%,0.13,Direct Chemist Outlet Laverton,Spicelines,supermarket,VIC,2026-02-14T12:23:28.401827
-37.6754564,144.9647311,,Item 133,"Supermarket 'Campbellfield Welcome Mart' (1,500 sqm) with no adjacent pharmacy (nearest 1.43 km)",65%,1.43,Campbellfield Pharmacy,Campbellfield Welcome Mart,supermarket,VIC,2026-02-14T12:23:28.402827
-37.798678,144.9009904,,Item 133,"Supermarket 'D&K' (1,500 sqm) with no adjacent pharmacy (nearest 117 m)",65%,0.12,TerryWhite Chemmart Footscray,D&K,supermarket,VIC,2026-02-14T12:23:28.403826
-37.6721412,144.9313375,,Item 133,"Supermarket 'Fresh Plus ' (1,500 sqm) with no adjacent pharmacy (nearest 133 m)",65%,0.13,Dallas Pharmacy,Fresh Plus ,supermarket,VIC,2026-02-14T12:23:28.404826
-36.0549426,144.1154187,,Item 133,"Supermarket 'Pyramid Hill Store / Friendly Grocer & Liquor' (1,500 sqm) with no adjacent pharmacy (nearest 103 m)",65%,0.10,Pyramid Hill Prescription Depot,Pyramid Hill Store / Friendly Grocer & Liquor,supermarket,VIC,2026-02-14T12:23:28.405826
-38.02258,144.4075494,,Item 133,"Supermarket 'Asia Verse' (1,500 sqm) with no adjacent pharmacy (nearest 118 m)",65%,0.12,Lara Pharmacy,Asia Verse,supermarket,VIC,2026-02-14T12:23:28.406826
-36.0087948,146.0049268,,Item 133,"Supermarket 'Ritchies IGA + Liquour' (1,200 sqm) with no adjacent pharmacy (nearest 233 m)",65%,0.23,Blooms The Chemist Yarrawonga Lake End,Ritchies IGA + Liquour,supermarket,VIC,2026-02-14T12:23:28.407827
-37.744243,144.9894729,,Item 133,"Supermarket 'Bell Cellar & Grocery' (1,500 sqm) with no adjacent pharmacy (nearest 748 m)",65%,0.75,Medsafe Pharmacy,Bell Cellar & Grocery,supermarket,VIC,2026-02-14T12:23:28.408827
-38.6328746,145.7286408,,Item 133,"Supermarket 'Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 104 m)",65%,0.10,TerryWhite Chemmart Inverloch,Foodworks,supermarket,VIC,2026-02-14T12:23:28.410826
-37.8610862,145.2816513,,Item 133,"Supermarket 'NQR Boronia' (1,500 sqm) with no adjacent pharmacy (nearest 240 m)",65%,0.24,Boronia Community Pharmacy,NQR Boronia,supermarket,VIC,2026-02-14T12:23:28.411853
-37.8164766,144.852429,,Item 133,"Supermarket 'Stan Cash' (1,500 sqm) with no adjacent pharmacy (nearest 1.27 km)",65%,1.27,Chemist Warehouse Altona Gate Shopping Centre,Stan Cash,supermarket,VIC,2026-02-14T12:23:28.412827
-37.9969952,145.1847059,,Item 133,"Supermarket 'New Eastland Pty Ltd' (1,500 sqm) with no adjacent pharmacy (nearest 1.05 km)",65%,1.05,Direct Chemist Outlet Parkmore Central,New Eastland Pty Ltd,supermarket,VIC,2026-02-14T12:23:28.413826
-37.8213474,144.8962221,,Item 133,"Supermarket 'Alligator Brand Pasta' (1,200 sqm) with no adjacent pharmacy (nearest 758 m)",65%,0.76,Miles Yarraville Village Pharmacy,Alligator Brand Pasta,supermarket,VIC,2026-02-14T12:23:28.414826
-36.3665344,146.6929756,,Item 133,"Supermarket 'Beechworth Food Co-Op' (1,500 sqm) with no adjacent pharmacy (nearest 918 m)",65%,0.92,Beechworth Pharmacy,Beechworth Food Co-Op,supermarket,VIC,2026-02-14T12:23:28.416386
-37.8167439,145.2215903,,Item 133,"Supermarket 'Mr Rhino Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 142 m)",65%,0.14,Ringwood Square Pharmacy,Mr Rhino Supermarket,supermarket,VIC,2026-02-14T12:23:28.417380
-36.2507663,144.9499623,,Item 133,"Supermarket 'Tongala IGA plus Liquor' (1,200 sqm) with no adjacent pharmacy (nearest 276 m)",65%,0.28,Tongala Pharmacy,Tongala IGA plus Liquor,supermarket,VIC,2026-02-14T12:23:28.418380
-37.9664136,145.176482,,Item 133,"Supermarket 'Surur African Variety' (1,500 sqm) with no adjacent pharmacy (nearest 130 m)",65%,0.13,Mitchell Chemist,Surur African Variety,supermarket,VIC,2026-02-14T12:23:28.419380
-37.7796091,144.9966435,,Item 133,"Supermarket 'Terra Madre' (1,500 sqm) with no adjacent pharmacy (nearest 123 m)",65%,0.12,Westgarth Pharmacy,Terra Madre,supermarket,VIC,2026-02-14T12:23:28.420380
-36.7568088,144.2829275,,Item 133,"Supermarket 'Asian Grocery' (1,500 sqm) with no adjacent pharmacy (nearest 452 m)",65%,0.45,Chemist Discount Centre Bendigo,Asian Grocery,supermarket,VIC,2026-02-14T12:23:28.422380
-37.8473761,144.9490341,,Item 133,"Supermarket 'Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 587 m)",65%,0.59,Victoria Avenue Pharmacy,Foodworks,supermarket,VIC,2026-02-14T12:23:28.423380
-37.8413484,144.9555954,,Item 133,"Supermarket 'Gumtree' (1,500 sqm) with no adjacent pharmacy (nearest 102 m)",65%,0.10,Craven's Pharmacy - VIC,Gumtree,supermarket,VIC,2026-02-14T12:23:28.424380
-37.786984,145.3788507,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 142 m)",65%,0.14,Mt Evelyn Pharmacy,IGA,supermarket,VIC,2026-02-14T12:23:28.425380
-34.1683414,142.0612817,,Item 133,"Supermarket 'Ritchies IGA' (1,200 sqm) with no adjacent pharmacy (nearest 162 m)",65%,0.16,Keens Pharmacy,Ritchies IGA,supermarket,VIC,2026-02-14T12:23:28.426380
-37.6462393,143.6836033,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 340 m)",65%,0.34,Smythesdale Pharmacy,IGA,supermarket,VIC,2026-02-14T12:23:28.427380
-34.3054599,142.1884708,,Item 133,"Supermarket 'Ritchies IGA & Liquor' (1,200 sqm) with no adjacent pharmacy (nearest 138 m)",65%,0.14,TerryWhite Chemmart Red Cliffs,Ritchies IGA & Liquor,supermarket,VIC,2026-02-14T12:23:28.430380
-37.7444108,144.8037167,,Item 133,"Supermarket 'MKS Spices 'n Things' (1,500 sqm) with no adjacent pharmacy (nearest 196 m)",65%,0.20,Thao Nguyen Pharmacy - St Albans,MKS Spices 'n Things,supermarket,VIC,2026-02-14T12:23:28.433457
-38.1035856,145.1261614,,Item 133,"Supermarket 'Seaford Friendly Grocer' (1,500 sqm) with no adjacent pharmacy (nearest 117 m)",65%,0.12,PharmaSave,Seaford Friendly Grocer,supermarket,VIC,2026-02-14T12:23:28.434457
-37.9599664,146.98583,,Item 133,"Supermarket 'Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 1.03 km)",65%,1.03,Maffra Pharmacy,Foodworks,supermarket,VIC,2026-02-14T12:23:28.435459
-37.7842943,145.3104997,,Item 133,"Supermarket 'Win Grocery' (1,500 sqm) with no adjacent pharmacy (nearest 183 m)",65%,0.18,Priceline Pharmacy Mooroolbark,Win Grocery,supermarket,VIC,2026-02-14T12:23:28.436456
-36.7402262,144.2658686,,Item 133,"Supermarket 'Champions SUPA IGA' (1,200 sqm) with no adjacent pharmacy (nearest 958 m)",65%,0.96,Chemist Warehouse,Champions SUPA IGA,supermarket,VIC,2026-02-14T12:23:28.437456
-37.88265285,145.2726775,,Item 133,"Supermarket 'Wholefood Merchants' (1,500 sqm) with no adjacent pharmacy (nearest 174 m) | Supermarket 'Wholefood Merchants' (1,500 sqm) with no adjacent pharmacy (nearest 115 m)",65%,0.17,TerryWhite Chemmart Mountain Gate (Transitioning),Wholefood Merchants,supermarket,VIC,2026-02-14T12:23:28.439455
-37.6104128,144.9333515,,Item 133,"Supermarket 'Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 1.44 km)",65%,1.44,Priceline Pharmacy Craigieburn,Foodworks,supermarket,VIC,2026-02-14T12:23:28.440456
-38.0793147,145.4505209,,Item 133,"Supermarket 'Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 1.35 km)",65%,1.35,Direct Chemist Outlet Pakenham,Foodworks,supermarket,VIC,2026-02-14T12:23:28.441456
-37.8613929,145.2524704,,Item 133,"Supermarket 'Divya Indian Groceries' (1,500 sqm) with no adjacent pharmacy (nearest 1.05 km)",65%,1.05,Amcal,Divya Indian Groceries,supermarket,VIC,2026-02-14T12:23:28.442456
-37.8553997,144.5901663,,Item 133,"Supermarket 'IGA Jubilee Plus' (1,200 sqm) with no adjacent pharmacy (nearest 5.78 km)",65%,5.78,Adam's Chemist,IGA Jubilee Plus,supermarket,VIC,2026-02-14T12:23:28.443456
-38.12575,146.5732587,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 6.04 km)",65%,6.04,TerryWhite Chemmart Traralgon Village,IGA,supermarket,VIC,2026-02-14T12:23:28.444456
