lat,lon,suburb,postcode,state,rule_item,confidence,nearest_pharmacy_km,reason,name,address,source_type,population,osrm_verified
-21.157248,141.218166,,,QLD,Item 131,0.6,108.993,"Nearest pharmacy Julia Creek Pharmacy Excellence is 77.9km geodesic (~109.0km by road), pop=201",SA1 31502140712,,census_sa1,201,False
-32.060181,138.837723,,,SA,Item 131,0.6,108.738,"Nearest pharmacy Orroroo Pharmacy is 77.7km geodesic (~108.7km by road), pop=392",SA1 40602114110,,census_sa1,392,False
-22.669011,119.59911,,,WA,Item 131,0.6,108.314,"Nearest pharmacy Hilditch Pharmacy is 77.4km geodesic (~108.3km by road), pop=638",SA1 51002126716,,census_sa1,638,False
-32.64532,133.13246,,,SA,Item 131,0.6,107.684,"Nearest pharmacy Ceduna Pharmacy is 76.9km geodesic (~107.7km by road), pop=514",SA1 40601113407,,census_sa1,514,False
-28.001075,144.906591,,,QLD,Item 131,0.6,107.388,"Nearest pharmacy Cunnamulla Pharmacy is 76.7km geodesic (~107.4km by road), pop=228",SA1 31503141111,,census_sa1,228,False
-28.559511,147.44653,,,QLD,Item 131,0.6,107.053,"Nearest pharmacy Dirranbandi Community Pharmacy is 76.5km geodesic (~107.1km by road), pop=236",SA1 30701117109,,census_sa1,236,False
-10.254302,142.829284,,,QLD,Item 131,0.6,106.614,"Nearest pharmacy Thursday Island Pharmacy is 76.2km geodesic (~106.6km by road), pop=287",SA1 31501140215,,census_sa1,287,False
-22.508724,146.984998,,,QLD,Item 131,0.6,106.085,"Nearest pharmacy Clermont Pharmacy is 75.8km geodesic (~106.1km by road), pop=480",SA1 31201133909,,census_sa1,480,False
-27.38832,148.324171,,,QLD,Item 131,0.6,105.87,"Nearest pharmacy St George Hospital - Pharmacy is 75.6km geodesic (~105.9km by road), pop=257",SA1 30701117710,,census_sa1,257,False
-23.484235,149.670763,,,QLD,Item 131,0.6,105.493,"Nearest pharmacy MOUNT MORGAN PHARMACY is 75.4km geodesic (~105.5km by road), pop=292",SA1 30801119003,,census_sa1,292,False
-15.484568,128.121236,,,WA,Item 131,0.6,103.24,"Nearest pharmacy Kununurra Pharmacy is 73.7km geodesic (~103.2km by road), pop=478",SA1 51001126513,,census_sa1,478,False
-15.481278,128.124574,,,WA,Item 131,0.6,103.014,"Nearest pharmacy Kununurra Pharmacy is 73.6km geodesic (~103.0km by road), pop=263",SA1 51001126510,,census_sa1,263,False
-24.556672,148.625872,,,QLD,Item 131,0.6,102.491,"Nearest pharmacy Springsure Pharmacy is 73.2km geodesic (~102.5km by road), pop=355",SA1 30801119113,,census_sa1,355,False
-21.364018,140.560998,,,QLD,Item 131,0.6,102.147,"Nearest pharmacy Cloncurry Pharmacy is 73.0km geodesic (~102.1km by road), pop=303",SA1 31502140611,,census_sa1,303,False
-21.350978,148.115707,,,QLD,Item 131,0.6,101.111,"Nearest pharmacy TerryWhite Chemmart Moranbah is 72.2km geodesic (~101.1km by road), pop=207",SA1 31201133806,,census_sa1,207,False
-34.003094,134.244624,,,SA,Item 131,0.6,100.319,"Nearest pharmacy Elliston Pharmacy is 71.7km geodesic (~100.3km by road), pop=317",SA1 40601113203,,census_sa1,317,False
-11.992958,141.900022,,,QLD,Item 131,0.6,100.154,"Nearest pharmacy LiveLife Pharmacy Weipa is 71.5km geodesic (~100.2km by road), pop=425",SA1 31501139610,,census_sa1,425,False
-33.021577,119.66928,,,WA,Item 131,0.6,100.056,"Nearest pharmacy RAVENSTHORPE PHARMACY is 71.5km geodesic (~100.1km by road), pop=258",SA1 50903124703,,census_sa1,258,False
-15.889035,128.083232,,,WA,Item 131,0.6,100.028,"Nearest pharmacy Kununurra Pharmacy is 71.4km geodesic (~100.0km by road), pop=306",SA1 51001126511,,census_sa1,306,False
-11.758007,130.63782,,,NT,Item 131,0.6,99.832,"Nearest pharmacy Territory Pharmacy Northpharm is 71.3km geodesic (~99.8km by road), pop=1421",SA1 70203106003,,census_sa1,1421,False
-14.865342,145.470393,,,QLD,Item 131,0.6,99.292,"Nearest pharmacy Vitality Pharmacy Warehouse Cooktown is 70.9km geodesic (~99.3km by road), pop=206",SA1 31501139602,,census_sa1,206,False
-21.375219,148.184765,,,QLD,Item 131,0.6,98.914,"Nearest pharmacy TerryWhite Chemmart Moranbah is 70.7km geodesic (~98.9km by road), pop=304",SA1 31201133831,,census_sa1,304,False
-24.155485,149.445582,,,QLD,Item 131,0.6,98.833,"Nearest pharmacy MOURA PHARMACY is 70.6km geodesic (~98.8km by road), pop=1019",SA1 30801119008,,census_sa1,1019,False
-15.986064,144.867937,,,QLD,Item 131,0.6,98.398,"Nearest pharmacy Vitality Pharmacy Warehouse Cooktown is 70.3km geodesic (~98.4km by road), pop=333",SA1 31501139609,,census_sa1,333,False
-9.952449,142.188571,,,QLD,Item 131,0.6,97.843,"Nearest pharmacy Thursday Island Pharmacy is 69.9km geodesic (~97.8km by road), pop=253",SA1 31501140212,,census_sa1,253,False
-15.133184,130.090791,,,NT,Item 131,0.6,97.656,"Nearest pharmacy Timber Creek Health Centre is 69.8km geodesic (~97.7km by road), pop=228",SA1 70205106808,,census_sa1,228,False
-34.470782,121.991574,,,WA,Item 131,0.6,95.439,"Nearest pharmacy Bradshaws Pharmacy is 68.2km geodesic (~95.4km by road), pop=373",SA1 51101127504,,census_sa1,373,False
-27.194366,149.784674,,,QLD,Item 131,0.6,94.415,"Nearest pharmacy Tara Pharmacy is 67.4km geodesic (~94.4km by road), pop=340",SA1 30701117812,,census_sa1,340,False
-21.042316,147.463479,,,QLD,Item 131,0.6,94.032,"Nearest pharmacy Collinsville Pharmacy is 67.2km geodesic (~94.0km by road), pop=761",SA1 31201134008,,census_sa1,761,False
-26.157877,150.768447,,,QLD,Item 131,0.6,92.748,"Nearest pharmacy Your Pharmacy Chinchilla is 66.2km geodesic (~92.7km by road), pop=231",SA1 30701117217,,census_sa1,231,False
-14.890179,141.636547,,,QLD,Item 131,0.6,92.241,"Nearest pharmacy Kowanyama Primary Health Care Centre is 65.9km geodesic (~92.2km by road), pop=606",SA1 31501139804,,census_sa1,606,False
-20.111517,146.891937,,,QLD,Item 131,0.6,92.082,"Nearest pharmacy Charters Towers Hospital Pharmacy is 65.8km geodesic (~92.1km by road), pop=207",SA1 31801146312,,census_sa1,207,False
-14.526187,132.869967,,,NT,Item 131,0.6,91.686,"Nearest pharmacy Pharmasave Katherine Pharmacy is 65.5km geodesic (~91.7km by road), pop=337",SA1 70205106501,,census_sa1,337,False
-30.654485,119.273288,,,WA,Item 131,0.6,90.118,"Nearest pharmacy Southern Cross Pharmacy is 64.4km geodesic (~90.1km by road), pop=252",SA1 50902124202,,census_sa1,252,False
-30.77049,117.856138,,,WA,Item 131,0.6,89.847,"Nearest pharmacy The Happy Pill Pharmacy is 64.2km geodesic (~89.8km by road), pop=282",SA1 50902124207,,census_sa1,282,False
-34.422772,116.919591,,,WA,Item 131,0.6,89.334,"Nearest pharmacy Walpole Pharmacy is 63.8km geodesic (~89.3km by road), pop=353",SA1 50901123103,,census_sa1,353,False
-33.89297,120.810913,,,WA,Item 131,0.6,89.101,"Nearest pharmacy Hopetoun Beachfront Chemist is 63.6km geodesic (~89.1km by road), pop=277",SA1 51101127503,,census_sa1,277,False
-28.375687,115.277377,,,WA,Item 131,0.6,88.751,"Nearest pharmacy NORTHAMPTON PHARMACY is 63.4km geodesic (~88.8km by road), pop=299",SA1 51104129203,,census_sa1,299,False
-37.185272,145.980684,,,VIC,Item 131,0.8,88.689,"Nearest pharmacy Chemmart Pharmacy - Eildon is 8.2km geodesic (~11.5km by road), pop=457",SA1 20401105717,,census_sa1,457,True
-22.309708,148.997874,,,QLD,Item 131,0.6,88.676,"Nearest pharmacy Middlemount Pharmacy is 63.3km geodesic (~88.7km by road), pop=263",SA1 31201133812,,census_sa1,263,False
-30.916399,118.207501,,,WA,Item 131,0.6,88.329,"Nearest pharmacy Merredin Pharmacy is 63.1km geodesic (~88.3km by road), pop=284",SA1 50902124205,,census_sa1,284,False
-23.885326,144.631472,,,QLD,Item 131,0.6,87.093,"Nearest pharmacy Longreach Hospital - Pharmacy is 62.2km geodesic (~87.1km by road), pop=310",SA1 31503141210,,census_sa1,310,False
-31.889744,138.419951,,,SA,Item 131,0.6,86.811,"Nearest pharmacy Quorn Pharmacy is 62.0km geodesic (~86.8km by road), pop=226",SA1 40602114007,,census_sa1,226,False
-21.688902,148.690827,,,QLD,Item 131,0.6,85.753,"Nearest pharmacy Mirani Pharmacy is 61.3km geodesic (~85.8km by road), pop=533",SA1 31201133808,,census_sa1,533,False
-24.129195,134.387881,,,NT,Item 131,0.6,85.383,"Nearest pharmacy Territory Pharmacy Alice Springs is 61.0km geodesic (~85.4km by road), pop=603",SA1 70201105204,,census_sa1,603,False
-12.370401,136.171893,,,NT,Item 131,0.6,84.208,"Nearest pharmacy Gunyangara Health Centre is 60.1km geodesic (~84.2km by road), pop=207",SA1 70204106304,,census_sa1,207,False
-22.467276,114.161742,,,WA,Item 131,0.6,83.37,"Nearest pharmacy Exmouth Pharmacy is 59.5km geodesic (~83.4km by road), pop=281",SA1 51102127701,,census_sa1,281,False
-13.231796,131.110298,,,NT,Item 131,0.6,83.257,"Nearest pharmacy Berry Springs Pharmacy is 59.5km geodesic (~83.3km by road), pop=243",SA1 70203105704,,census_sa1,243,False
-29.618285,116.483243,,,WA,Item 131,0.6,81.395,"Nearest pharmacy Sal's Pharmacy is 58.1km geodesic (~81.4km by road), pop=262",SA1 51104129102,,census_sa1,262,False
-25.323859,149.340112,,,QLD,Item 131,0.6,80.81,"Nearest pharmacy Taroom Pharmacy is 57.7km geodesic (~80.8km by road), pop=285",SA1 30804152809,,census_sa1,285,False
-29.909403,152.389057,,,NSW,Item 131,0.6,79.688,"Nearest pharmacy Dorrigo Plateau Pharmacy is 56.9km geodesic (~79.7km by road), pop=364",SA1 10401108105,,census_sa1,364,False
-16.447882,130.884678,,,NT,Item 131,0.6,79.661,"Nearest pharmacy Pigeon Hole (Nitjpurru) Community Health Centre is 56.9km geodesic (~79.7km by road), pop=283",SA1 70205106809,,census_sa1,283,False
-33.899804,120.734828,,,WA,Item 131,0.6,79.192,"Nearest pharmacy Hopetoun Beachfront Chemist is 56.6km geodesic (~79.2km by road), pop=320",SA1 51101127505,,census_sa1,320,False
-31.100342,118.671308,,,WA,Item 131,0.6,78.957,"Nearest pharmacy Merredin Pharmacy is 56.4km geodesic (~79.0km by road), pop=248",SA1 50902124204,,census_sa1,248,False
-28.752249,149.50869,,,NSW,Item 131,0.6,78.797,"Nearest pharmacy Mungindi Hospital - Pharmacy Services is 56.3km geodesic (~78.8km by road), pop=500",SA1 11003119605,,census_sa1,500,False
-37.742046,149.088424,,,VIC,Item 131,0.6,78.382,"Nearest pharmacy Orbost Pharmacy is 56.0km geodesic (~78.4km by road), pop=290",SA1 20502108512,,census_sa1,290,False
-19.889767,118.897644,,,WA,Item 131,0.6,77.891,"Nearest pharmacy Pharmacy 777 Port Hedland is 55.6km geodesic (~77.9km by road), pop=327",SA1 51002126702,,census_sa1,327,False
-26.201525,145.732847,,,QLD,Item 131,0.6,77.44,"Nearest pharmacy Charleville Pharmacy is 55.3km geodesic (~77.4km by road), pop=435",SA1 31503140902,,census_sa1,435,False
-22.142537,147.53188,,,QLD,Item 131,0.6,77.089,"Nearest pharmacy Priceline Pharmacy Moranbah Fair is 55.1km geodesic (~77.1km by road), pop=567",SA1 31201133908,,census_sa1,567,False
-27.771671,150.411523,,,QLD,Item 131,0.6,77.068,"Nearest pharmacy Tara Pharmacy is 55.0km geodesic (~77.1km by road), pop=205",SA1 30701117815,,census_sa1,205,False
-42.008625,146.51839,,,TAS,Item 131,0.6,76.825,"Nearest pharmacy Deloraine Amcal Pharmacy is 54.9km geodesic (~76.8km by road), pop=390",SA1 60301106507,,census_sa1,390,False
-30.917036,122.071678,,,WA,Item 131,0.6,75.265,"Nearest pharmacy KAMBALDA WEST PHARMACY is 53.8km geodesic (~75.3km by road), pop=410",SA1 51103128202,,census_sa1,410,False
-40.820026,148.179077,,,TAS,Item 131,0.6,75.015,"Nearest pharmacy Branxholm Pharmacy is 53.6km geodesic (~75.0km by road), pop=352",SA1 60203110001,,census_sa1,352,False
-33.249151,117.913715,,,WA,Item 131,0.6,74.924,"Nearest pharmacy Wagin Pharmacy is 53.5km geodesic (~74.9km by road), pop=441",SA1 50903124716,,census_sa1,441,False
-15.942552,145.32179,,,QLD,Item 131,0.6,74.141,"Nearest pharmacy Vitality Pharmacy Warehouse Cooktown is 53.0km geodesic (~74.1km by road), pop=276",SA1 31501139605,,census_sa1,276,False
-33.209947,134.673427,,,SA,Item 131,0.6,73.665,"Nearest pharmacy Elliston Pharmacy is 52.6km geodesic (~73.7km by road), pop=712",SA1 40601113404,,census_sa1,712,False
-32.070963,146.831626,,,NSW,Item 131,0.6,73.41,"Nearest pharmacy Fairwater Compounding Pharmacy Tottenham is 52.4km geodesic (~73.4km by road), pop=247",SA1 10501109507,,census_sa1,247,False
-30.697681,152.310113,,,NSW,Item 131,0.6,73.277,"Nearest pharmacy Bowraville Pharmacy is 52.3km geodesic (~73.3km by road), pop=432",SA1 10802115628,,census_sa1,432,False
-29.919426,153.277007,,,NSW,Item 131,0.8,73.259,"Nearest pharmacy Live Happy Pharmacy is 14.1km geodesic (~19.8km by road), pop=279",SA1 10401108110,,census_sa1,279,True
-43.258363,147.130722,,,TAS,Item 131,0.8,73.139,"Nearest pharmacy DOVER PHARMACY is 11.0km geodesic (~15.4km by road), pop=299",SA1 60302107009,,census_sa1,299,True
-39.650618,147.985873,,,TAS,Item 131,0.6,72.954,"Nearest pharmacy Flinders Island Pharmacy is 52.1km geodesic (~73.0km by road), pop=564",SA1 60203109902,,census_sa1,564,False
-21.870181,149.378912,,,QLD,Item 131,0.6,72.945,"Nearest pharmacy Terry White Chemmart Sarina is 52.1km geodesic (~72.9km by road), pop=340",SA1 31201133811,,census_sa1,340,False
-10.119476,142.141809,,,QLD,Item 131,0.6,72.827,"Nearest pharmacy Thursday Island Pharmacy is 52.0km geodesic (~72.8km by road), pop=704",SA1 31501140217,,census_sa1,704,False
-42.949974,147.642093,,,TAS,Item 131,0.8,72.676,"Nearest pharmacy TerryWhite Chemmart Dodges Ferry is 10.4km geodesic (~14.6km by road), pop=338",SA1 60303107306,,census_sa1,338,True
-35.096583,144.042263,,,NSW,Item 131,0.6,72.213,"Nearest pharmacy Priceline Pharmacy Swan Hill is 51.6km geodesic (~72.2km by road), pop=339",SA1 10903118308,,census_sa1,339,False
-31.882752,151.436945,,,NSW,Item 131,0.6,71.638,"Nearest pharmacy Gloucester Pharmacy is 51.2km geodesic (~71.6km by road), pop=259",SA1 10604112912,,census_sa1,259,False
-35.790816,139.937289,,,SA,Item 131,0.6,71.035,"Nearest pharmacy Keith Pharmacy is 50.7km geodesic (~71.0km by road), pop=566",SA1 40703116910,,census_sa1,566,False
-29.956001,148.805573,,,NSW,Item 131,0.6,70.855,"Nearest pharmacy Collarenebri Pharmacy is 50.6km geodesic (~70.9km by road), pop=261",SA1 10501109614,,census_sa1,261,False
-23.196233,146.578156,,,QLD,Item 131,0.6,70.666,"Nearest pharmacy Alpha Hospital and Multipurpose Health Service - Pharmacy is 50.5km geodesic (~70.7km by road), pop=274",SA1 31503140807,,census_sa1,274,False
-33.492657,146.864286,,,NSW,Item 131,0.6,70.534,"Nearest pharmacy St Mary Pharmacy is 50.4km geodesic (~70.5km by road), pop=333",SA1 10302106213,,census_sa1,333,False
-32.738648,118.139127,,,WA,Item 131,0.6,70.287,"Nearest pharmacy Lake Grace Community Pharmacy is 50.2km geodesic (~70.3km by road), pop=288",SA1 50903124709,,census_sa1,288,False
-30.141964,152.180134,,,NSW,Item 131,0.6,69.593,"Nearest pharmacy Guyra Pharmacy is 49.7km geodesic (~69.6km by road), pop=311",SA1 11001118710,,census_sa1,311,False
-29.324756,151.096473,,,NSW,Item 131,0.6,69.49,"Nearest pharmacy Inverell Pharmacy is 49.6km geodesic (~69.5km by road), pop=275",SA1 11002119201,,census_sa1,275,False
-23.500004,133.433034,,,NT,Item 131,0.6,69.193,"Nearest pharmacy Northside Pharmacy NT is 49.4km geodesic (~69.2km by road), pop=230",SA1 70201105201,,census_sa1,230,False
-35.842162,140.798987,,,SA,Item 131,0.6,68.909,"Nearest pharmacy Keith Pharmacy is 49.2km geodesic (~68.9km by road), pop=573",SA1 40702115704,,census_sa1,573,False
-29.50517,149.082365,,,NSW,Item 131,0.6,68.907,"Nearest pharmacy Collarenebri Pharmacy is 49.2km geodesic (~68.9km by road), pop=268",SA1 11003119617,,census_sa1,268,False
-35.993957,137.287888,,,SA,Item 131,0.6,68.75,"Nearest pharmacy TerryWhite Chemmart Kangaroo Island is 49.1km geodesic (~68.8km by road), pop=682",SA1 40701114512,,census_sa1,682,False
-29.193779,115.443992,,,WA,Item 131,0.6,68.337,"Nearest pharmacy Sal's Pharmacy is 48.8km geodesic (~68.3km by road), pop=249",SA1 51104129106,,census_sa1,249,False
-18.045955,145.466924,,,QLD,Item 131,0.6,68.055,"Nearest pharmacy RAVENSHOE PHARMACY is 48.6km geodesic (~68.1km by road), pop=251",SA1 30605116706,,census_sa1,251,False
-43.289877,147.14414,,,TAS,Item 131,0.8,67.44,"Nearest pharmacy Bruny Island Pharmacy is 8.5km geodesic (~12.0km by road), pop=466",SA1 60302107008,,census_sa1,466,True
-34.103409,149.168986,,,NSW,Item 131,0.6,67.205,"Nearest pharmacy CROOKWELL PHARMACY is 48.0km geodesic (~67.2km by road), pop=349",SA1 10105154003,,census_sa1,349,False
-21.327103,115.434208,,,WA,Item 131,0.6,66.923,"Nearest pharmacy Onslow Pharmacy is 47.8km geodesic (~66.9km by road), pop=645",SA1 51003127303,,census_sa1,645,False
-26.317464,113.337634,,,WA,Item 131,0.6,66.369,"Nearest pharmacy Shark Bay Pharmacy is 47.4km geodesic (~66.4km by road), pop=305",SA1 51102127702,,census_sa1,305,False
-34.476402,116.57702,,,WA,Item 131,0.6,66.307,"Nearest pharmacy Ambassadors Pharmacy is 47.4km geodesic (~66.3km by road), pop=380",SA1 50103102006,,census_sa1,380,False
-37.228365,141.95643,,,VIC,Item 131,0.6,66.258,"Nearest pharmacy Coleraine Pharmacy is 47.3km geodesic (~66.3km by road), pop=205",SA1 21701142320,,census_sa1,205,False
-31.529458,151.253731,,,NSW,Item 131,0.6,66.204,"Nearest pharmacy Murrurundi Pharmacy is 47.3km geodesic (~66.2km by road), pop=327",SA1 11004120537,,census_sa1,327,False
-32.886233,150.754293,,,NSW,Item 131,0.6,66.111,"Nearest pharmacy Millfield Pharmacy is 47.2km geodesic (~66.1km by road), pop=375",SA1 10601111304,,census_sa1,375,False
-31.664567,151.320437,,,NSW,Item 131,0.6,65.882,"Nearest pharmacy Murrurundi Pharmacy is 47.1km geodesic (~65.9km by road), pop=365",SA1 10604112913,,census_sa1,365,False
-10.174004,142.332406,,,QLD,Item 131,0.6,65.788,"Nearest pharmacy Thursday Island Pharmacy is 47.0km geodesic (~65.8km by road), pop=278",SA1 31501140214,,census_sa1,278,False
-32.67124,152.040976,,,NSW,Item 131,0.8,65.64,"OSRM verified: 65.6km by road to Wanda Beach Pharmacy (6.5km geodesic), pop=491",SA1 10603112413,,census_sa1,491,True
-28.026544,146.161978,,,QLD,Item 131,0.6,65.309,"Nearest pharmacy Cunnamulla Hospital - Pharmacy Service is 46.6km geodesic (~65.3km by road), pop=330",SA1 31503141112,,census_sa1,330,False
-43.287494,147.180325,,,TAS,Item 131,0.8,65.183,"OSRM verified: 65.2km by road to Bruny Island Pharmacy (6.0km geodesic), pop=208",SA1 60302106907,,census_sa1,208,True
-33.979144,145.704894,,,NSW,Item 131,0.6,64.803,"Nearest pharmacy Pat Zirilli Amcal Chemist is 46.3km geodesic (~64.8km by road), pop=334",SA1 11301125718,,census_sa1,334,False
-24.796863,145.258622,,,QLD,Item 131,0.6,64.783,"Nearest pharmacy Ian Kinsey Outback Chemist is 46.3km geodesic (~64.8km by road), pop=300",SA1 31503140815,,census_sa1,300,False
-30.621103,148.095583,,,NSW,Item 131,0.6,64.741,"Nearest pharmacy Caremore Coonamble Pharmacy is 46.2km geodesic (~64.7km by road), pop=269",SA1 10501109406,,census_sa1,269,False
-35.497604,140.023157,,,SA,Item 131,0.6,64.694,"Nearest pharmacy Karoonda Pharmacy is 46.2km geodesic (~64.7km by road), pop=206",SA1 40703116909,,census_sa1,206,False
-29.168644,152.47535,,,NSW,Item 131,0.6,64.683,"Nearest pharmacy Tenterfield Amcal Chemist is 46.2km geodesic (~64.7km by road), pop=216",SA1 10401108103,,census_sa1,216,False
-23.340409,150.014333,,,QLD,Item 131,0.6,64.502,"Nearest pharmacy LiveLife Pharmacy Gracemere Shoppingworld is 46.1km geodesic (~64.5km by road), pop=382",SA1 30803122002,,census_sa1,382,False
-24.180885,149.815192,,,QLD,Item 131,0.6,64.278,"Nearest pharmacy MOURA PHARMACY is 45.9km geodesic (~64.3km by road), pop=260",SA1 30804152813,,census_sa1,260,False
-33.549649,118.757041,,,WA,Item 131,0.6,64.252,"Nearest pharmacy Jerramungup Pharmacy is 45.9km geodesic (~64.3km by road), pop=231",SA1 50901122902,,census_sa1,231,False
-30.362284,148.995691,,,NSW,Item 131,0.6,63.988,"Nearest pharmacy Wee Waa Pharmacy is 45.7km geodesic (~64.0km by road), pop=300",SA1 11003119812,,census_sa1,300,False
-32.668631,118.154392,,,WA,Item 131,0.6,63.974,"Nearest pharmacy Corrigin Pharmacy is 45.7km geodesic (~64.0km by road), pop=294",SA1 50903124708,,census_sa1,294,False
-30.609042,152.133227,,,NSW,Item 131,0.6,63.916,"Nearest pharmacy Armidale Discount Drug Store is 45.7km geodesic (~63.9km by road), pop=312",SA1 11001118712,,census_sa1,312,False
-29.915047,149.748726,,,NSW,Item 131,0.6,63.319,"Nearest pharmacy Wee Waa Pharmacy is 45.2km geodesic (~63.3km by road), pop=363",SA1 11003119811,,census_sa1,363,False
-23.499809,143.810824,,,QLD,Item 131,0.6,63.312,"Nearest pharmacy Guardian Pharmacy (Longreach) is 45.2km geodesic (~63.3km by road), pop=251",SA1 31503141211,,census_sa1,251,False
-23.297023,120.169702,,,WA,Item 131,0.6,63.274,"Nearest pharmacy Boulevard Pharmacy is 45.2km geodesic (~63.3km by road), pop=732",SA1 51002126703,,census_sa1,732,False
