Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Region,Date Scanned,Verification,Verification Notes,Pop 5km,Pop 10km,Pop 15km,Nearest Town,Nearest Town Pop,Nearest Town Dist (km),Opportunity Score,Pharmacy Count 5km,Pharmacy Count 10km,Pharmacy Count 15km,Chain Count,Independent Count,Competition Score,Nearest Competitors,Composite Score
-35.0182295,117.8814018,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 194 m)",75%,0.19,Albany Plaza Discount Drug Store,ALDI,supermarket,WA,2026-02-14T16:53:20.860143,VERIFIED,All 4 nearby OSM pharmacies already in DB: hacienda pharmacy (0m); Priceline (0m); Amcal (0m),31128,31128,31502,Centennial Park,641,0.32,7003.8,10,11,11,7,4,35.5,"Albany Plaza Discount Drug Store (0.2km, ind); Hacienda Wizard Pharmacy (0.3km, chain); Albany Dog Rock Chemist (0.3km, ind)",162.0
-30.3053241,115.0381341,,Item 133,"Supermarket 'IGA Jurien Bay' (1,200 sqm) with no adjacent pharmacy (nearest 404 m)",65%,0.4,Jurien Pharmacy,IGA Jurien Bay,supermarket,WA,2026-02-14T16:53:20.971612,VERIFIED,All 1 nearby OSM pharmacies already in DB: Jurien Pharmacy (0m),1600,1600,1600,Jurien Bay,1600,0.28,312.0,1,1,1,0,1,3.0,"Jurien Pharmacy (0.4km, ind)",160.0
-31.9850501,115.9007256,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 112 m)",75%,0.11,Park Centre Pharmacy,Coles,supermarket,WA,2026-02-14T16:53:20.878710,VERIFIED,All 4 nearby OSM pharmacies already in DB: Priceline Pharmacy (0m); Pharmacy 777 (1m); Chemist Warehouse (1m),196349,785398,1767145,Wilson,6376,3.99,176714.5,37,162,294,114,180,550.0,"Park Centre Pharmacy (0.1km, ind); Priceline Pharmacy (0.2km, chain); Pharmacy 777 (0.9km, ind)",156.8
-31.9406532,115.8160206,,Item 133,"Supermarket 'Little Magic' (1,500 sqm) with no adjacent pharmacy (nearest 111 m)",65%,0.11,Pharmacy 777 Wembley,Little Magic,supermarket,WA,2026-02-14T16:53:21.044002,VERIFIED,All 10 nearby OSM pharmacies already in DB: 777 Pharmacy (0m); Michael's Chemist (0m); Wembley Pharmacy (1m),196349,785398,1767145,Wembley,12061,0.79,153152.6,71,159,284,113,171,570.5,"Pharmacy 777 Wembley (0.1km, ind); Michael's Health Care Chemist Wembley (0.4km, ind); Wembley Pharmacy (0.6km, ind)",151.2
-15.7724169,128.740091,,Item 133,"Supermarket 'IGA Tuckerbox supermarket' (1,200 sqm) with no adjacent pharmacy (nearest 231 m)",65%,0.23,Amcal+ Pharmacy Kununurra,IGA Tuckerbox supermarket,supermarket,WA,2026-02-14T16:53:20.959043,VERIFIED,All 1 nearby OSM pharmacies already in DB: Amcal (0m),4715,4715,4715,Kununurra,4515,0.15,919.4,2,2,2,1,1,6.5,"Amcal+ Pharmacy Kununurra (0.2km, chain); Kununurra Pharmacy (0.4km, ind)",144.6
-31.9462914,115.860753,,Item 133,"Supermarket 'Emma Seafood Yong Tofu, Asian Grocery' (1,500 sqm) with no adjacent pharmacy (nearest 110 m)",65%,0.11,Chemist Warehouse,"Emma Seafood Yong Tofu, Asian Grocery",supermarket,WA,2026-02-14T16:53:21.058577,VERIFIED,All 19 nearby OSM pharmacies already in DB: Chemist Warehouse (0m); Busy Bee (0m); Caring Pharmacy (0m),196349,785398,1767145,Northbridge,1307,0.35,153152.6,72,182,294,115,179,605.5,"Chemist Warehouse (0.1km, chain); Caring Pharmacy Northbridge (0.3km, ind); Busy Bee Pharmacy (0.4km, ind)",142.4
-33.3576899,116.1524896,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 177 m)",75%,0.18,TerryWhite Chemmart Collie,Coles,supermarket,WA,2026-02-14T16:53:20.887710,VERIFIED,All 1 nearby OSM pharmacies already in DB: Unknown Pharmacy (0m),7184,7847,7847,Collie,7184,0.19,1765.6,3,3,3,1,2,9.5,"TerryWhite Chemmart Collie (0.2km, chain); Unknown Pharmacy (0.2km, ind); Collie healthSAVE Pharmacy (0.3km, ind)",134.5
-31.9498968,115.8248138,,Item 133,"Supermarket 'Farmer Jack's' (1,500 sqm) with no adjacent pharmacy (nearest 101 m)",65%,0.1,Pharmacy 777 Subiaco Rokeby Road,Farmer Jack's,supermarket,WA,2026-02-14T16:53:21.074196,VERIFIED,All 10 nearby OSM pharmacies already in DB: Subiaco 7 Day Chemist (0m); Pharmacy 777 (0m); Chemist Warehouse (0m),196349,785398,1767145,Subiaco,9202,0.4,153152.6,68,172,289,112,177,585.0,"Pharmacy 777 Subiaco Rokeby Road (0.1km, ind); Chemist Warehouse (0.2km, chain); Priceline Pharmacy Rokeby Road (0.4km, chain)",134.0
-32.9324977,117.1770218,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 253 m)",75%,0.25,The Narrogin Pharmacy,Coles,supermarket,WA,2026-02-14T16:53:20.858123,VERIFIED,All 1 nearby OSM pharmacies already in DB: Guardian (0m),3745,3745,4423,Narrogin,3745,0.2,842.6,2,2,2,0,2,6.0,"The Narrogin Pharmacy (0.3km, ind); Narrogin Community Pharmacy (0.3km, ind)",133.8
-34.2421388,116.14423,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 185 m)",75%,0.19,Pharmacy 777 Manjimup,Coles,supermarket,WA,2026-02-14T16:53:20.868143,VERIFIED,All 3 nearby OSM pharmacies already in DB: Ambassador's Pharmacy (0m); Chemmart Pharmacy (0m); Unknown Pharmacy (0m),4138,4866,4866,Manjimup,4138,0.23,1094.8,2,2,2,0,2,6.0,"Pharmacy 777 Manjimup (0.2km, ind); Ambassadors Pharmacy (0.5km, ind)",132.1
-34.959084399999995,117.35467940000001,,Item 133,"Supermarket 'IGA Local Grocer' (1,200 sqm) with no adjacent pharmacy (nearest 160 m) | Supermarket 'IGA Fine Food Market' (1,200 sqm) with no adjacent pharmacy (nearest 126 m)",65%,0.16,Denmark Pharmacy,IGA Local Grocer,supermarket,WA,2026-02-14T16:53:20.988175,VERIFIED,No pharmacies found in OSM within search radius,2944,2944,2944,Denmark,2944,0.16,574.1,1,1,1,0,1,3.0,"Denmark Pharmacy (0.1km, ind)",117.8
-31.6516361,116.6743735,,Item 133,"Supermarket 'Spud Shed' (1,500 sqm) with no adjacent pharmacy (nearest 166 m)",65%,0.17,Stewart's Good Price Pharmacy Warehouse Northam,Spud Shed,supermarket,WA,2026-02-14T16:53:21.047577,VERIFIED,No pharmacies found in OSM within search radius,6679,6766,7002,Northam,6679,0.26,1319.4,3,3,3,1,2,9.5,"Stewart's Good Price Pharmacy Warehouse Northam (0.2km, chain); Northam Discount Drug Store (0.4km, ind); Wheatbelt Health Centre Pharmacy (1.6km, ind)",109.5
-25.9258617,113.5304368,,Item 133,"Supermarket 'Shark Bay Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 594 m)",65%,0.59,Shark Bay Pharmacy,Shark Bay Supermarket,supermarket,WA,2026-02-14T16:53:21.067196,VERIFIED,All 1 nearby OSM pharmacies already in DB: Shark Bay Pharmacy (1m),723,723,723,Denham,723,0.72,235.0,1,1,1,0,1,3.0,"Shark Bay Pharmacy (0.6km, ind)",106.6
-34.993574,117.8555655,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 111 m)",75%,0.11,Orana Pharmacy Albany,Coles,supermarket,WA,2026-02-14T16:53:20.881710,VERIFIED,No pharmacies found in OSM within search radius,31128,31128,31502,Orana,2050,0.63,7003.8,10,11,11,7,4,35.5,"Orana Pharmacy Albany (0.1km, ind); TerryWhite Chemmart Chester Pass Albany (2.0km, chain); Unknown Pharmacy (2.3km, ind)",93.8
-32.8434834,115.9212677,,Item 133,"Supermarket 'Waroona IGA' (1,200 sqm) with no adjacent pharmacy (nearest 130 m)",65%,0.13,Amcal Waroona Pharmacy,Waroona IGA,supermarket,WA,2026-02-14T16:53:20.963043,VERIFIED,No pharmacies found in OSM within search radius,2633,2633,3208,Waroona,2368,0.45,513.4,1,1,1,1,0,3.5,"Amcal Waroona Pharmacy (0.1km, chain)",76.1
-32.06906346666667,115.94994713333334,,"Item 130, Item 133, Item 134","Supermarket 'Coles' (3000 sqm) is 1.53 km from nearest pharmacy | Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 1.53 km) | Shopping centre 'Forest Lakes Shopping Centre' (GLA 5,000 sqm) with supermarket but no pharmacy",80%,1.53,Pharmacy 777 Canning Vale,Coles,supermarket,WA,2026-02-14T16:53:20.841517,VERIFIED,No pharmacies found in OSM within search radius,14574,14574,14574,Thornlie,23153,1.11,9327.4,26,80,158,71,87,299.5,"Pharmacy 777 Canning Vale (1.5km, ind); Thornlie Square Pharmacy (1.8km, ind); Caring Pharmacy Huntingdale (2.0km, ind)",74.2
-33.3106801,117.3436531,,Item 133,"Supermarket 'Foodworks Wagin Co-Op' (1,500 sqm) with no adjacent pharmacy (nearest 183 m)",65%,0.18,Wagin Pharmacy,Foodworks Wagin Co-Op,supermarket,WA,2026-02-14T16:53:21.034001,VERIFIED,All 1 nearby OSM pharmacies already in DB: Wagin Pharmacy (0m),1311,1311,1311,Wagin,1311,0.38,255.6,1,1,1,0,1,3.0,"Wagin Pharmacy (0.2km, ind)",59.0
-31.5509306,116.4661064,,Item 133,"Supermarket 'Toodyay IGA' (1,200 sqm) with no adjacent pharmacy (nearest 220 m)",65%,0.22,Toodyay Pharmacy,Toodyay IGA,supermarket,WA,2026-02-14T16:53:20.958043,VERIFIED,All 1 nearby OSM pharmacies already in DB: Toodyay Pharmacy (0m),953,953,953,Toodyay,953,0.1,185.8,1,1,1,0,1,3.0,"Toodyay Pharmacy (0.2km, ind)",52.4
-31.781977,115.9741291,,Item 133,"Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 350 m)",75%,0.35,Zest Pharmacy Ellenbrook,Aldi,supermarket,WA,2026-02-14T16:53:20.898776,VERIFIED,All 1 nearby OSM pharmacies already in DB: TerryWhite Chemmart (1m),17235,17235,19460,Ellenbrook,22681,0.72,3877.9,9,15,77,34,43,118.0,"Zest Pharmacy Ellenbrook (0.4km, ind); Optimal Pharmacy Plus Ellenbrook (0.5km, ind); Chemist Warehouse Ellenbrook Home Co (1.0km, chain)",50.7
-25.9296123,113.5380705,,Item 133,"Supermarket 'Denham IGA X-press' (1,200 sqm) with no adjacent pharmacy (nearest 275 m)",65%,0.28,Shark Bay Pharmacy,Denham IGA X-press,supermarket,WA,2026-02-14T16:53:21.066196,VERIFIED,All 1 nearby OSM pharmacies already in DB: Shark Bay Pharmacy (0m),723,723,723,Denham,723,0.19,141.0,1,1,1,0,1,3.0,"Shark Bay Pharmacy (0.3km, ind)",50.6
-31.3853352,116.0956328,,Item 133,"Supermarket 'BindoonIGA' (1,200 sqm) with no adjacent pharmacy (nearest 185 m)",65%,0.19,TerryWhite Chemmart Bindoon,BindoonIGA,supermarket,WA,2026-02-14T16:53:20.980612,VERIFIED,No pharmacies found in OSM within search radius,1183,1183,1183,Bindoon,1183,0.12,230.7,1,1,1,1,0,3.5,"TerryWhite Chemmart Bindoon (0.2km, chain)",49.9
-32.62852825,115.8734611,,"Item 133, Item 134","Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 201 m) | Shopping centre 'Pinjarra Junction Shopping Centre' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.2,Pinjarra Pharmacy,Coles,supermarket,WA,2026-02-14T16:53:20.859170,VERIFIED,All 1 nearby OSM pharmacies already in DB: Pinjarra Pharmacy (0m),3883,3883,4101,Pinjarra,3883,0.54,873.7,2,5,7,5,2,16.5,"Pinjarra Pharmacy (0.2km, ind); TerryWhite Chemmart Pinjarra (0.3km, chain)",44.4
-32.1358868,116.0095929,,Item 133,"Supermarket 'Kongs Oriental Supermarket' (1,500 sqm) with no adjacent pharmacy (nearest 1.08 km)",65%,1.08,Champion Drive-In Pharmacy,Kongs Oriental Supermarket,supermarket,WA,2026-02-14T16:53:21.038001,VERIFIED,No pharmacies found in OSM within search radius,5722,5722,5722,Seville Grove,10270,1.7,2975.4,11,38,75,37,38,142.5,"Champion Drive-In Pharmacy (1.1km, ind); Priceline Pharmacy (1.6km, chain); Optimal Pharmacy Plus Armadale (1.7km, ind)",43.1
-31.5483389,115.640337,,Item 133,"Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 183 m)",75%,0.18,Pharmacy 777 Yanchep,Aldi,supermarket,WA,2026-02-14T16:53:20.904776,VERIFIED,All 1 nearby OSM pharmacies already in DB: Yanchep Community Pharmacy (0m),6023,6023,6023,Yanchep,11009,1.36,1355.2,4,7,13,2,11,25.0,"Pharmacy 777 Yanchep (0.2km, ind); Pharmacy 777 Yanchep Village Compounding (0.3km, ind); Yanchep Community Pharmacy (0.4km, ind)",41.7
-32.0824349,115.7826292,,Item 133,"Supermarket 'Forrest Supafoods Fresh' (1,500 sqm) with no adjacent pharmacy (nearest 750 m)",65%,0.75,Optimal Pharmacy Plus Simms Road,Forrest Supafoods Fresh,supermarket,WA,2026-02-14T16:53:21.048578,VERIFIED,All 1 nearby OSM pharmacies already in DB: TerryWhite Chemmart (1m),13256,13256,13256,Hamilton Hill,10387,0.38,4308.2,21,74,126,39,87,240.5,"Optimal Pharmacy Plus Simms Road (0.8km, ind); Optimal Pharmacy Plus Hamilton Hill (1.3km, ind); Pharmacy 777 Spearwood (1.4km, ind)",41.2
-31.6379084,115.6963244,,Item 133,"Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 295 m)",75%,0.3,Priceline Pharmacy Butler,Aldi,supermarket,WA,2026-02-14T16:53:20.875710,VERIFIED,All 1 nearby OSM pharmacies already in DB: Priceline Pharmacy (0m),9393,9393,9393,Butler,13278,1.16,2113.4,10,17,43,16,27,78.0,"Priceline Pharmacy Butler (0.3km, chain); Chemist Warehouse Butler - Home Co. (0.3km, chain); SuperChem Butler Pharmacy (0.5km, ind)",35.7
-33.8342907,117.1605222,,Item 133,"Supermarket 'Kojonup Retail Centre' (1,500 sqm) with no adjacent pharmacy (nearest 136 m)",65%,0.14,Kojonup Pharmacy,Kojonup Retail Centre,supermarket,WA,2026-02-14T16:53:20.962043,VERIFIED,All 1 nearby OSM pharmacies already in DB: Kojonup Pharmacy (0m),878,878,878,Kojonup,878,0.12,171.2,1,1,1,0,1,3.0,"Kojonup Pharmacy (0.1km, ind)",30.7
-18.2235417,127.6692516,,Item 133,"Supermarket 'IGA Express' (1,200 sqm) with no adjacent pharmacy (nearest 112 m)",65%,0.11,Halls Creek Pharmacy,IGA Express,supermarket,WA,2026-02-14T16:53:20.964043,VERIFIED,All 1 nearby OSM pharmacies already in DB: Halls Creek Pharmacy (0m),1805,1805,1805,Halls Creek,1605,0.18,352.0,2,2,2,0,2,6.0,"Halls Creek Pharmacy (0.1km, ind); Halls Creek Pharmacy (0.2km, ind)",28.4
-33.9766994,115.7649428,,Item 134,"Shopping centre 'Melo Velo' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.2,Nannup Pharmacy,Melo Velo,shopping_centre,WA,2026-02-14T16:53:20.908378,VERIFIED,All 1 nearby OSM pharmacies already in DB: Nannup Pharmacy (0m),538,538,538,Nannup,538,0.22,121.1,1,1,1,0,1,3.0,"Nannup Pharmacy (0.2km, ind)",26.9
-31.2972873,116.8297022,,Item 133,"Supermarket 'FJD Goomalling Grocer' (1,500 sqm) with no adjacent pharmacy (nearest 229 m)",65%,0.23,Goomalling Pharmacy,FJD Goomalling Grocer,supermarket,WA,2026-02-14T16:53:21.033001,VERIFIED,All 1 nearby OSM pharmacies already in DB: Goomalling Pharmacy (0m),463,463,463,Goomalling,463,0.29,90.3,1,1,1,0,1,3.0,"Goomalling Pharmacy (0.2km, ind)",26.6
-31.6339442,117.7191303,,Item 133,"Supermarket 'Kellerberrin Farmers Market IGA' (1,200 sqm) with no adjacent pharmacy (nearest 131 m)",65%,0.13,Kellberrin Pharmacy,Kellerberrin Farmers Market IGA,supermarket,WA,2026-02-14T16:53:21.031001,VERIFIED,All 1 nearby OSM pharmacies already in DB: Kellberrin Pharmacy (0m),798,798,798,Kellerberrin,798,0.41,155.6,1,1,1,0,1,3.0,"Kellberrin Pharmacy (0.1km, ind)",25.9
-31.6496435,115.6973146,,Item 133,"Supermarket 'Coles' (3,000 sqm) with no adjacent pharmacy (nearest 179 m)",75%,0.18,Pharmacy 777 Jindalee,Coles,supermarket,WA,2026-02-14T16:53:20.882710,VERIFIED,All 1 nearby OSM pharmacies already in DB: Priceline Pharmacy (1m),11403,11403,11403,Jindalee,2519,0.49,2565.7,9,19,45,16,29,81.0,"Pharmacy 777 Jindalee (0.2km, ind); Chemist Warehouse Butler - Home Co. (1.3km, chain); Priceline Pharmacy Butler (1.5km, chain)",25.0
-32.1085892,116.9256631,,Item 133,"Supermarket 'IGA Beverley' (1,200 sqm) with no adjacent pharmacy (nearest 106 m)",65%,0.11,Beverley Pharmacy,IGA Beverley,supermarket,WA,2026-02-14T16:53:20.957043,VERIFIED,All 1 nearby OSM pharmacies already in DB: Beverley Pharmacy (0m),869,869,869,Beverley,869,0.1,169.5,1,1,1,0,1,3.0,"Beverley Pharmacy (0.1km, ind)",23.9
-33.9492028,120.1266513,,Item 133,"Supermarket 'Hopetoun IGA' (1,200 sqm) with no adjacent pharmacy (nearest 120 m)",65%,0.12,Hopetoun Beachfront Chemist,Hopetoun IGA,supermarket,WA,2026-02-14T16:53:21.036001,VERIFIED,All 1 nearby OSM pharmacies already in DB: Hopetoun Beachfront Chemist (0m),783,783,783,Hopetoun,783,0.32,152.7,1,1,1,0,1,3.0,"Hopetoun Beachfront Chemist (0.1km, ind)",23.5
-33.0263171,116.88113,,Item 133,"Supermarket 'Grocery Outlet' (1,500 sqm) with no adjacent pharmacy (nearest 221 m)",65%,0.22,Williams Pharmacy,Grocery Outlet,supermarket,WA,2026-02-14T16:53:21.069196,VERIFIED,All 1 nearby OSM pharmacies already in DB: Williams Pharmacy (0m),424,424,424,Williams,424,0.53,82.7,1,1,1,0,1,3.0,"Williams Pharmacy (0.2km, ind)",23.3
-28.3489688,114.6311376,,Item 133,"Supermarket 'IGA' (1,200 sqm) with no adjacent pharmacy (nearest 103 m)",65%,0.1,Northampton Pharmacy,IGA,supermarket,WA,2026-02-14T16:53:20.979612,VERIFIED,No pharmacies found in OSM within search radius,821,821,821,Northampton,821,0.11,160.1,1,1,1,0,1,3.0,"Northampton Pharmacy (0.1km, ind)",20.5
-32.1678487,115.8616113,,Item 133,"Supermarket 'IGA X-press' (1,200 sqm) with no adjacent pharmacy (nearest 1.19 km)",65%,1.19,Harvest Lakes Pharmacy,IGA X-press,supermarket,WA,2026-02-14T16:53:20.968612,VERIFIED,All 2 nearby OSM pharmacies already in DB: Caremore Pharmacy (1m); TerryWhite Chemmart (1m),2393,2393,2393,Hammond Park,4886,1.53,1244.4,10,33,90,34,56,150.0,"Harvest Lakes Pharmacy (1.2km, ind); TerryWhite Chemmart Harvest Lakes (1.2km, chain); Honeywood Pharmacy (1.3km, ind)",18.9
-31.7982747,115.8313839,,Item 133,"Supermarket 'Climateframe Double Glazing' (1,500 sqm) with no adjacent pharmacy (nearest 1.83 km)",65%,1.83,Terry White Wangara Pharmacy,Climateframe Double Glazing,supermarket,WA,2026-02-14T16:53:21.025411,VERIFIED,No pharmacies found in OSM within search radius,2773,2773,2773,Madeley,6084,1.63,1442.0,24,81,163,68,95,302.0,"Terry White Wangara Pharmacy (1.8km, chain); Blooms The Chemist Darch (1.9km, chain); Blooms The Chemist Darch (2.0km, chain)",16.7
-31.8492593,115.9678256,,"Item 130, Item 133","Supermarket 'Woolworths' (3000 sqm) is 2.05 km from nearest pharmacy | Supermarket 'Woolworths' (3,000 sqm) with no adjacent pharmacy (nearest 2.05 km)",80%,2.05,Caversham 7 Day Pharmacy,Woolworths,supermarket,WA,2026-02-14T16:53:20.843074,VERIFIED,No pharmacies found in OSM within search radius,1951,1951,1951,Dayton,2834,0.93,1560.8,5,62,151,65,86,250.5,"Caversham 7 Day Pharmacy (2.1km, ind); Whiteman Edge 7 Day Pharmacy (2.1km, ind); Optimal Pharmacy Plus Altone Park (3.1km, ind)",15.9
-32.0666492,115.75265214999999,,"Item 133, Item 134","Supermarket 'Mana Wholefoods & Café' (1,500 sqm) with no adjacent pharmacy (nearest 567 m) | Shopping centre 'Milan Indian Restaurant' (GLA 5,000 sqm) with supermarket but no pharmacy",75%,0.56,Banovich Pharmacy South Fremantle,Milan Indian Restaurant,shopping_centre,WA,2026-02-14T16:53:20.874713,VERIFIED,All 5 nearby OSM pharmacies already in DB: Banovich Pharmacy (1m); Unknown Pharmacy (1m); Greg’s Chemist Soith Fremantle (1m),6064,6064,6064,South Fremantle,3081,0.59,2274.0,21,63,116,34,82,217.0,"Banovich Pharmacy South Fremantle (0.6km, ind); Pharmacy 777 Fremantle (0.6km, ind); Greg's Chemist South Fremantle (1.0km, ind)",15.6
-32.4086272,115.7592699,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 161 m)",75%,0.16,Priceline Pharmacy Secret Harbour,ALDI,supermarket,WA,2026-02-14T16:53:20.907379,VERIFIED,No pharmacies found in OSM within search radius,7867,7867,7867,Secret Harbour,12073,1.04,1770.1,5,15,50,26,24,83.0,"Priceline Pharmacy Secret Harbour (0.2km, chain); Oasis Pharmacy (0.2km, ind); Golden Bay Pharmacy (2.0km, ind)",15.0
-29.2107496,116.0089803,,Item 133,"Supermarket 'Morawa IGA' (1,200 sqm) with no adjacent pharmacy (nearest 132 m)",65%,0.13,Morawa Pharmacy,Morawa IGA,supermarket,WA,2026-02-14T16:53:21.063196,VERIFIED,All 1 nearby OSM pharmacies already in DB: Morawa Pharmacy (0m),443,443,443,Morawa,443,0.25,86.4,1,1,1,0,1,3.0,"Morawa Pharmacy (0.1km, ind)",14.4
-31.7458,115.7603,,Item 135,Hospital 'Joondalup Health Campus' (489 beds) with no adjacent pharmacy (nearest 341 m),80%,0.34,Chemist Warehouse,Joondalup Health Campus,hospital,WA,2026-02-14T16:53:20.846071,VERIFIED,All 5 nearby OSM pharmacies already in DB: Chemist Warehouse (0m); Wizard Pharmacy (0m); Wizard Pharmacy (1m),8692,8692,8692,Connolly,3641,1.02,2086.1,33,57,94,42,52,205.0,"Chemist Warehouse (0.3km, chain); Wizard Pharmacy (0.5km, chain); Wizard Pharmacy (0.6km, chain)",14.3
-33.936115,118.0066964,,Item 133,"Supermarket 'IGA Gnowangerup' (1,200 sqm) with no adjacent pharmacy (nearest 102 m)",65%,0.1,Gnowangerup Pharmacy,IGA Gnowangerup,supermarket,WA,2026-02-14T16:53:21.035001,VERIFIED,All 1 nearby OSM pharmacies already in DB: Gnowangerup Pharmacy (0m),568,568,568,Gnowangerup,568,0.23,110.8,1,1,1,0,1,3.0,"Gnowangerup Pharmacy (0.1km, ind)",14.2
-31.7795159,115.7450518,,Item 133,"Supermarket 'IGA Mullaloo' (1,200 sqm) with no adjacent pharmacy (nearest 1.03 km)",65%,1.03,Beldon Amcal Chemist,IGA Mullaloo,supermarket,WA,2026-02-14T16:53:21.008833,VERIFIED,All 1 nearby OSM pharmacies already in DB: Amcal (1m),3089,3089,3089,Kallaroo,5305,1.25,1606.3,25,67,115,49,66,231.5,"Beldon Amcal Chemist (1.0km, chain); Dove's Pharmacy (1.8km, ind); TerryWhite Chemmart Whitford City (2.0km, chain)",13.7
-31.2321186,119.3283702,,Item 133,"Supermarket 'Southern Cross Foodworks' (1,500 sqm) with no adjacent pharmacy (nearest 103 m)",65%,0.1,Southern Cross Pharmacy,Southern Cross Foodworks,supermarket,WA,2026-02-14T16:53:21.029411,VERIFIED,All 1 nearby OSM pharmacies already in DB: Southern Cross Pharmacy (0m),523,523,523,Southern Cross,523,0.43,102.0,1,1,1,0,1,3.0,"Southern Cross Pharmacy (0.1km, ind)",13.1
-31.739233300000002,115.73823035000001,,Item 133,"Supermarket 'The Cheesecake Shop' (1,500 sqm) with no adjacent pharmacy (nearest 223 m) | Supermarket 'City Farmers' (1,500 sqm) with no adjacent pharmacy (nearest 222 m)",65%,0.22,Currambine Pharmacy & Gifts,The Cheesecake Shop,supermarket,WA,2026-02-14T16:53:21.016411,VERIFIED,All 2 nearby OSM pharmacies already in DB: Unknown Pharmacy (0m); Priceline (1m),10855,10855,10855,Iluka,5265,0.74,2116.7,23,55,87,38,49,184.0,"Currambine Pharmacy & Gifts (0.2km, ind); Priceline Pharmacy - Beaumaris (1.4km, chain); Iluka Plaza Pharmacy (1.5km, ind)",12.9
-31.7413395,115.7410722,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 218 m)",75%,0.22,Currambine Pharmacy & Gifts,ALDI,supermarket,WA,2026-02-14T16:53:20.897776,VERIFIED,All 2 nearby OSM pharmacies already in DB: Unknown Pharmacy (0m); Priceline (1m),10754,10754,10754,Currambine,6912,0.79,2419.6,24,54,87,38,49,184.0,"Currambine Pharmacy & Gifts (0.2km, ind); Priceline Pharmacy - Beaumaris (1.2km, chain); Pharmacy 777 Connolly (1.6km, ind)",12.8
-31.180058,117.3809792,,Item 133,"Supermarket 'Wyalkatchem General Store' (1,500 sqm) with no adjacent pharmacy (nearest 161 m)",65%,0.16,Happy Pill Pharmacy,Wyalkatchem General Store,supermarket,WA,2026-02-14T16:53:21.032001,VERIFIED,All 1 nearby OSM pharmacies already in DB: Happy Pill Pharmacy (0m),304,304,304,Wyalkatchem,304,0.3,59.3,1,1,1,0,1,3.0,"Happy Pill Pharmacy (0.2km, ind)",12.2
-31.8692377,116.0349755,,Item 133,"Supermarket 'Stratton Supa IGA' (1,200 sqm) with no adjacent pharmacy (nearest 1.81 km)",65%,1.81,TerryWhite Chemmart Midvale,Stratton Supa IGA,supermarket,WA,2026-02-14T16:53:20.956043,VERIFIED,No pharmacies found in OSM within search radius,1040,1040,1040,Middle Swan,2845,1.9,540.8,17,34,95,45,50,168.5,"TerryWhite Chemmart Midvale (1.8km, chain); Morrison Road Compounding Pharmacy (1.9km, ind); Swan View Pharmacy (2.4km, ind)",11.1
-32.5321688,115.7330288,,Item 133,"Supermarket 'ALDI' (1,300 sqm) with no adjacent pharmacy (nearest 415 m)",75%,0.42,TerryWhite Chemmart Mandurah,ALDI,supermarket,WA,2026-02-14T16:53:20.896776,VERIFIED,All 4 nearby OSM pharmacies already in DB: ChemMart (1m); Mandurah Central Pharmacy (1m); Friendlies (1m),2276,2276,2276,Dudley Park,6240,1.91,512.1,17,26,33,20,13,86.0,"TerryWhite Chemmart Mandurah (0.4km, chain); Pharmacy 777 Mandurah (0.6km, ind); Priceline Pharmacy Mandurah East (0.8km, chain)",11.0
-31.7050781,115.8014225,,Item 133,"Supermarket 'Aldi' (1,300 sqm) with no adjacent pharmacy (nearest 115 m)",75%,0.12,TerryWhite Chemmart Banksia Grove,Aldi,supermarket,WA,2026-02-14T16:53:20.902776,VERIFIED,All 1 nearby OSM pharmacies already in DB: Wizard Pharmacy (1m),13308,13308,13308,Banksia Grove,9350,1.09,2994.3,9,45,76,34,42,147.0,"TerryWhite Chemmart Banksia Grove (0.1km, chain); Neighbourhood Pharmacy Banksia Grove (0.2km, ind); Wizard Pharmacy Carramar (1.4km, chain)",10.8
