latitude,longitude,address,poi_name,poi_type,region,qualifying_rules,confidence,nearest_pharmacy_km,nearest_pharmacy_name,catchment_pop,effective_pop,pharmacy_count_5km,pharmacy_count_10km,market_share,est_annual_scripts,gp_fte,is_remote,growth_indicator,growth_details,est_annual_revenue,est_annual_costs,est_annual_profit,total_investment,roi,payback_years,npv_10yr,worst_revenue,worst_profit,worst_roi,worst_npv,best_revenue,best_profit,best_roi,best_npv
-41.4647153,147.1604867,"Woolworths, 111, Hobart Road, Kings Meadows, Launceston, City of Launceston, Tasmania, 7249, Australia",Woolworths,supermarket,TAS,Item 133,75%,0.16,Slade Pharmacy Kings Meadows,80943,50000,19,28,0.2,130000,0.0,False,,,3300000.0,2704000.0,596000.0,657500,0.9065,1.1,3291185.37,2310000.0,-2650.0,-0.004,-675057.07,4290000.0,1232700.0,1.8748,7509520.89
-41.4056454,147.1320764,"Mowbray Shops Stop 9 Out, 385, Invermay Road, Mowbray Heights, Mowbray, Launceston, City of Launceston, Tasmania, 7248, Australia",Coles,supermarket,TAS,Item 133,75%,0.14,TerryWhite Chemmart Mowbray,80943,50000,21,29,0.2,130000,0.0,False,,,3300000.0,2704000.0,596000.0,657500,0.9065,1.1,3291185.37,2310000.0,-2650.0,-0.004,-675057.07,4290000.0,1232700.0,1.8748,7509520.89
-42.78274725,147.56589225,"Coles, 12, Cole Street, Sorell, Tasmania, 7172, Australia",Coles,supermarket,TAS,"Item 133, Item 134",75%,0.26,Chemist Warehouse Sorell,3280,3280,2,5,0.3,12792,0.0,False,YES,TAS Growth Area - Sorell,324720.0,526304.0,-201584.0,657500,-0.3066,999.0,-1993056.7,227304.0,-299525.72,-0.4556,-2641951.05,422136.0,-112909.68,-0.1717,-1405561.75
-42.8960919,147.328783,"Coles, 246, Sandy Bay Road, Sandy Bay Shopping Area, Sandy Bay, Hobart, City of Hobart, Tasmania, 7005, Australia",Coles,supermarket,TAS,Item 133,75%,0.12,TerryWhite Chemmart Sandy Bay,157079,50000,31,61,0.2,130000,0.0,False,,,3300000.0,2704000.0,596000.0,657500,0.9065,1.1,3291185.37,2310000.0,-2650.0,-0.004,-675057.07,4290000.0,1232700.0,1.8748,7509520.89
-41.1584465,146.174394,,Railway IGA Supermarket,supermarket,TAS,Item 133,65%,0.15,Priceline Pharmacy Ulverstone,12823,12823,4,5,0.2,33339,0.0,False,,,846318.0,891422.6,-45104.6,657500,-0.0686,999.0,-956332.0,592422.6,-228327.59,-0.3473,-2170241.32,1100213.4,137978.96,0.2099,256653.51
-41.5699777,147.2513504,,Jardin Skin Care Apothecary Tonics,shopping_centre,TAS,Item 134,55%,0.42,Evandale Pharmacy,1558,1558,1,2,0.4,8101,0.0,False,,,205656.0,442959.2,-237303.2,657500,-0.3609,999.0,-2229707.51,143959.2,-315777.96,-0.4803,-2749627.17,267352.8,-170179.46,-0.2588,-1784991.88
-41.1766608,146.3551924,"Coles, 86, Best Street, Devonport, City of Devonport, Tasmania, 7310, Australia",Coles,supermarket,TAS,Item 133,75%,0.11,Chemist Discount Centre Devonport,24591,24591,7,8,0.2,63936,0.0,False,,,1623006.0,1530104.2,92901.8,657500,0.1413,7.08,-41996.68,1136104.2,-122309.68,-0.186,-1467839.68,2109907.8,426065.89,0.648,2165319.01
-41.32339865,148.2489222,,Hilly's IGA,supermarket,TAS,Item 133,65%,0.27,Blooms the Chemist St Helen's,2073,2073,1,1,0.4,10779,0.0,False,,,273636.0,490545.2,-216909.2,657500,-0.3299,999.0,-2094590.91,191545.2,-306498.69,-0.4662,-2688149.12,355726.8,-137481.08,-0.2091,-1568354.94
-42.8653782,147.368848,"Coles, 26, Bligh Street, Rosny Park, Hobart, City of Clarence, Tasmania, 7018, Australia",Coles,supermarket,TAS,Item 133,75%,0.10,Chemist Warehouse Eastlands Shopping Centre,157079,50000,32,56,0.2,130000,0.0,False,,,3300000.0,2704000.0,596000.0,657500,0.9065,1.1,3291185.37,2310000.0,-2650.0,-0.004,-675057.07,4290000.0,1232700.0,1.8748,7509520.89
-41.2991302,146.9521946,,IGA,supermarket,TAS,Item 133,65%,0.19,TerryWhite Chemmart Exeter,1292,1292,1,1,0.4,6718,0.0,False,,,170544.0,418380.8,-247836.8,657500,-0.3769,999.0,-2299495.88,119380.8,-320570.74,-0.4876,-2781380.88,221707.2,-187068.34,-0.2845,-1896885.91
-42.8659413,147.3035849,,Calvary Hospital,hospital,TAS,Item 135,40%,0.06,HPS Pharmacies Lenah Valley,157079,50000,39,55,0.2,130000,0.0,False,,,3300000.0,2704000.0,596000.0,657500,0.9065,1.1,3291185.37,2310000.0,-2650.0,-0.004,-675057.07,4290000.0,1232700.0,1.8748,7509520.89
-41.069097066666664,145.9010145,"Linton Street, Upper Burnie, Burnie, City of Burnie, Tasmania, 7320, Australia",Woolworths,supermarket,TAS,"Item 133, Item 134",75%,0.11,Upper Burnie Pharmacy,20367,20367,7,8,0.2,52954,0.0,False,,,1344222.0,1239955.4,104266.6,657500,0.1586,6.31,33298.65,940955.4,-160363.7,-0.2439,-1719959.37,1747488.6,291970.78,0.4441,1276897.24
-42.0805434,145.5574234,,IGA,supermarket,TAS,Item 133,65%,0.18,Queenstown Medical Union Pharmacy,1872,1872,1,1,0.4,9734,0.0,False,,,247104.0,471972.8,-224868.8,657500,-0.342,999.0,-2147325.74,172972.8,-310120.3,-0.4717,-2712143.47,321235.2,-150242.98,-0.2285,-1652906.44
