Latitude,Longitude,Address,Qualifying Rules,Evidence,Confidence,Nearest Pharmacy (km),Nearest Pharmacy Name,POI Name,POI Type,Warnings,Region,Date Scanned
-27.8496883,153.2989369,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 237 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.24,Coomera Square Chempro Chemist,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.606912
-27.6631537,153.0411018,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 107 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.11,TerryWhite Chemmart Browns Plains,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.607912
-26.4045437,153.0727192,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 995 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,1.00,Livelife Pharmacy Noosaville,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.609912
-24.4003975,150.5130677,,Item 133,"Supermarket 'Drakes' (est. GLA 2,500 sqm, brand: drakes) with no adjacent pharmacy (nearest 213 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.21,Biloela Discount Chemist,Drakes,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.610912
-27.97624,153.3798427,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 223 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.22,Ashmore City Chempro Chemist,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.611913
-27.4499528,153.0406243,,"Item 133, Item 134","Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 354 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Homemaker The Valley' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",70%,0.35,TerryWhite Chemmart Gasworks,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.612912
-27.0725921,153.1622456,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 652 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.65,Bongaree Pharmacy,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.614497
-26.662298149999998,153.0828813,,"Item 133, Item 134","Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 463 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Lexus Of Maroochydore' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",70%,0.46,Emporio Pharmacy,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.615496
-23.857868,151.2529252,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 533 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.53,GP Discount Pharmacy Gladstone,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.616496
-28.0854795,153.4092034,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 583 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.58,Chemist Warehouse Varsity Lakes,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.617496
-27.9834363,152.9963497,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 162 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.16,Beaudesert Amcal Pharmacy,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.618496
-28.2139143,152.0347694,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 229 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.23,Go Vita,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.619496
-27.1163873,152.95162,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 131 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.13,Jadin Chemist Express,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.621496
-27.62570105,152.9682404,,"Item 133, Item 134","Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 293 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Forest Lake Shopping Centre' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",70%,0.29,Priceline Pharmacy Forest Lake,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.622496
-26.7726044,153.1065458,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 139 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.14,TerryWhite Chemmart Parklands,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.623497
-27.4177839,152.94984,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 125 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.13,Keperra Chempro Chemist,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.624496
-27.5270449,153.0965875,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 952 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.95,Metropol Pharmacy Carindale,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.625496
-27.3348785,153.0093797,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 159 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.16,Chemist Warehouse,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.626496
-27.444099,153.0078109,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 608 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.61,Amcal Newmarket Compounding Pharmacy,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.627496
-27.5576894,153.0409388,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 772 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.77,Salisbury Chempro Chemist,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.628496
-27.6286083,153.1318543,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 765 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.77,Chatswood Hills Chempro Chemist,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.630074
-27.5572427,152.2807473,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 185 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.19,WholeLife Pharmacy & Healthfoods - Gatton,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.630601
-27.2523227,152.9943136,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 243 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.24,Kallangur Day & Night Chempro Chemist,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.632588
-27.7023136,153.1578632,,"Item 133, Item 134","Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 237 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Bridgestone' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",70%,0.24,Chemist Warehouse,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.633588
-27.3917492,153.0306556,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 233 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.23,Chemist Warehouse,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.634587
-27.2269268,153.0929809,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 508 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.51,TerryWhite Chemmart Kippa Ring,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.635587
-26.62638065,152.96512959999998,,"Item 133, Item 134","Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 402 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Price Busters' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'Porters Industrial Sales' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'CBC Nambour' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'Johnson's Tyrepower - Nambour' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain | Shopping centre 'TMI - Tractors Machinery Implements' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",70%,0.40,Priceline Pharmacy Nambour Plaza,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.636587
-24.8701113,152.3847977,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 378 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.38,LiveLife Pharmacy Kepnock,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.637587
-27.4822447,153.0035848,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 111 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.11,WholeLife Pharmacy & Healthfoods - West End,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.638587
-27.6584663,152.741427,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 226 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.23,Priceline Pharmacy Yamanto Central,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.639588
-25.5376332,152.6945224,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 254 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.25,Priceline Pharmacy,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.640587
-28.0749407,153.36348775,,"Item 133, Item 134","Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 615 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Mudgeeraba Motor Mart' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",70%,0.62,Medicines Plus Mudgeeraba,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.642587
-26.6585238,153.0952456,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 118 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.12,Maroochy Day & Night Pharmacy,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.643587
-27.0844852,152.9406055,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 891 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.89,Jadin Chemist Caboolture,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.644587
-27.6113089,152.7898353,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 177 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.18,Friendly Care Pharmacy Booval,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.645647
-27.6394559,153.0460339,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 918 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.92,Calamvale Chempro Compounding Chemist,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.646161
-27.522864,153.2191104,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 145 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.15,TerryWhite Chemmart Alexandra Hills,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.647160
-27.5407811,151.9521798,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 125 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.13,Priceline Pharmacy Northpoint,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.649160
-27.1917619,153.0228503,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 145 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.15,Bailey Road Pharmacy,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.650161
-26.2011391,152.6671705,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 188 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.19,Priceline Pharmacy Gympie,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.651161
-27.4525732,151.943445,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 248 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.25,WholeLife Pharmacy & Healthfoods - Highfields,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.652161
-27.9468857,153.3954236,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 865 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.87,Labrador Chempro Chemist,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.653161
-27.5744984,153.0260092,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 119 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.12,Chemist Warehouse,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.654160
-24.889653,152.3181723,,Item 133,"Supermarket 'ALDI' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 261 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.26,Chemist Warehouse Bundaberg - Kensington SC,ALDI,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.655160
-27.6450152,153.11944269999998,,"Item 133, Item 134","Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 320 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Shopping centre 'Woolworths Petrol' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Borderline: 20 est. tenants, supermarket size uncertain",70%,0.32,Logan City Pharmacy,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.656161
-27.6809484,153.1159143,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 226 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.23,Marsden Park Chempro Chemist,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.658160
-28.6555045,151.93667334999998,,Item 133,"Supermarket 'Aldi' (est. GLA 1,650 sqm, brand: aldi) with no adjacent pharmacy (nearest 309 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance. | Supermarket 'Spanos IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 265 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",70%,0.31,Granite Belt Pharmacy,Aldi,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.659160
-27.4832311,153.0253764,,Item 134,"Shopping centre 'The Chambers' (GLA 6,000 sqm, est. 24 tenants) with supermarket but no pharmacy. Large supermarket present but only 24 est. tenants (needs 50+)",70%,0.24,TerryWhite Chemmart Southbank,The Chambers,shopping_centre,,QLD,2026-02-14T21:39:46.660160
-16.9206761,145.7768907,,Item 134,"Shopping centre 'Cairns Square' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Large supermarket present but only 20 est. tenants (needs 50+)",70%,0.23,Vitality Pharmacy Warehouse Orchid Plaza,Cairns Square,shopping_centre,,QLD,2026-02-14T21:39:46.661724
-27.5583325,152.2760581,,Item 134,"Shopping centre 'Gatton Auto' (GLA 5,000 sqm, est. 20 tenants) with supermarket but no pharmacy. Large supermarket present but only 20 est. tenants (needs 50+)",70%,0.21,Gatton Plaza Drug Store,Gatton Auto,shopping_centre,,QLD,2026-02-14T21:39:46.662247
-27.2302,153.0978,,Item 136,"Medical centre 'Redcliffe Medical Centre' — 8 GPs (6.4 est. FTE), open 60hrs/wk (⚠️ BELOW 70hr/wk requirement — does not qualify unless hours increase) — nearest pharmacy 1.08 km [source: manual_research]. Note: Pharmacy must be located INSIDE the complex, not just nearby. This distance-based check cannot verify physical containment.",70%,1.08,TerryWhite Chemmart Kippa Ring,Redcliffe Medical Centre,medical_centre,,QLD,2026-02-14T21:39:46.663237
-26.9446375,152.5660513,,Item 133,"Supermarket 'Luke's Supa IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 252 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.25,Direct Chemist Outlet Kilcoy,Luke's Supa IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.665236
-27.1959939,152.8239298,,Item 133,"Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 112 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.11,Dayboro Pharmacy,IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.666237
-19.2657472,146.7817996,,Item 133,"Supermarket 'SUPA IGA Garbutt' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 124 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.12,Cate's Chemist Garbutt,SUPA IGA Garbutt,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.667237
-22.8238884,147.63748,,Item 133,"Supermarket 'Cornetts Supa IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 179 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.18,Clermont Pharmacy,Cornetts Supa IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.668237
-22.8232273,147.6402953,,Item 133,"Supermarket 'Beales IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 167 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.17,Clermont Pharmacy,Beales IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.669237
-23.4427931,144.2477988,,Item 133,"Supermarket 'IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 149 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.15,Guardian,IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.670237
-28.0690636,145.6841916,,Item 133,"Supermarket 'Mills and Sons IGA Local Grocer' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 144 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.14,Cunnamulla Pharmacy,Mills and Sons IGA Local Grocer,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.671237
-25.9071481,153.0893952,,Item 133,"Supermarket 'IGA Rainbow Beach' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 551 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.55,Rainbow Beach Pharmacy,IGA Rainbow Beach,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.673237
-27.4962031,153.0948098,,Item 133,"Supermarket 'Chris' IGA' (est. GLA 1,500 sqm, brand: iga) with no adjacent pharmacy (nearest 610 m). ⚠️ SUPERMARKET ACCESS RULE: The proposed pharmacy must NOT be directly accessible by the public from within a supermarket. Ensure separate public entrance.",65%,0.61,TerryWhite Chemmart Carina Day & Night,Chris' IGA,supermarket,Pharmacy must NOT be directly accessible from supermarket,QLD,2026-02-14T21:39:46.674237
