id,name,address,state,primary_rule,population_5km,pharmacies_5km,gps_2km,estimated_scripts,annual_revenue,annual_gp,setup_cost,payback_years,exit_value_12mo,flip_profit,profitability_score
gap_7688_4208,Gap: Amcal+ Pharmacy Stanthorpe ↔ Inglewood Pharmacy,Midpoint between Stanthorpe and INGLEWOOD,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7688_7930,Gap: Amcal+ Pharmacy Stanthorpe ↔ Woodenbong Pharmacy - Chemist,Midpoint between Stanthorpe and ,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7688_4282,Gap: Amcal+ Pharmacy Stanthorpe ↔ Friendly Society Dispensary Palmerin Street,Midpoint between Stanthorpe and WARWICK,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_4169_4208,Gap: Lucy Walker Pharmacy ↔ Inglewood Pharmacy,Midpoint between GOONDIWINDI and INGLEWOOD,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_4168_4208,Gap: Allen's Pharmacy ↔ Inglewood Pharmacy,Midpoint between GOONDIWINDI and INGLEWOOD,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8172_7930,Gap: Burringbar Pharmacy ↔ Woodenbong Pharmacy - Chemist,Midpoint between  and ,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_4208_4282,Gap: Inglewood Pharmacy ↔ Friendly Society Dispensary Palmerin Street,Midpoint between INGLEWOOD and WARWICK,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_4208_7538,Gap: Inglewood Pharmacy ↔ Discount Drug Stores,Midpoint between INGLEWOOD and ,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_4208_4278,Gap: Inglewood Pharmacy ↔ Warwick Friendly Society Pharmacy,Midpoint between INGLEWOOD and WARWICK,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_4208_4281,Gap: Inglewood Pharmacy ↔ Warwick Discount Drug Store,Midpoint between INGLEWOOD and WARWICK,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_4208_7537,Gap: Inglewood Pharmacy ↔ Go Vita,Midpoint between INGLEWOOD and ,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8173_7930,Gap: Ramsay Pharmacy Pottsville (Waters) ↔ Woodenbong Pharmacy - Chemist,Midpoint between  and ,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7930_7913,Gap: Woodenbong Pharmacy - Chemist ↔ Ramsay Pharmacy,Midpoint between  and ,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7930_2512,Gap: Woodenbong Pharmacy - Chemist ↔ Coolangatta Chempro Chemist,Midpoint between  and COOLANGATTA,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7930_7148,Gap: Woodenbong Pharmacy - Chemist ↔ Chemist Warehouse Coolangatta,Midpoint between  and Coolangatta,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7930_2511,Gap: Woodenbong Pharmacy - Chemist ↔ Coolangatta Central Chempro Chemist,Midpoint between  and Coolangatta,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_2499_2438,Gap: TerryWhite Chemmart Canungra ↔ Highland Park Chempro Chemist,Midpoint between CANUNGRA and HIGHLAND PARK,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_4312_4337,Gap: Boonah Pharmacy ↔ Scenic Rim Discount Drug Store,Midpoint between BOONAH and BEAUDESERT,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_4312_4336,Gap: Boonah Pharmacy ↔ Priceline Pharmacy Beaudesert,Midpoint between BOONAH and BEAUDESERT,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_4337_2444,Gap: Scenic Rim Discount Drug Store ↔ Main Beach Pharmacy,Midpoint between BEAUDESERT and MAIN BEACH,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_4336_2444,Gap: Priceline Pharmacy Beaudesert ↔ Main Beach Pharmacy,Midpoint between BEAUDESERT and MAIN BEACH,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_4335_2444,Gap: Beaudesert Amcal Pharmacy ↔ Main Beach Pharmacy,Midpoint between BEAUDESERT and MAIN BEACH,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8655_2493,Gap: Kalbar Pharmacy ↔ Mt Tamborine Chempro Chemist,Midpoint between  and NORTH TAMBORINE,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8655_6953,Gap: Kalbar Pharmacy ↔ Clifton Pharmacy,Midpoint between  and Clifton,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8655_8442,Gap: Kalbar Pharmacy ↔ Mt Tamborine Chempro Chemist,Midpoint between  and ,QLD,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
supermarket_27154,Near Store,"WA, Australia (OSM:186750709)",WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
supermarket_27157,Near Unknown Supermarket,"WA, Australia (OSM:188462933)",WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
supermarket_27158,Near Corporate Office - Store,"WA, Australia (OSM:188857086)",WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
supermarket_27160,Near Beagle Bay Community Store,"WA, Australia (OSM:196467091)",WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
supermarket_27161,Near Unknown Supermarket,"WA, Australia (OSM:196482344)",WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
supermarket_27162,Near Bardi Ardyaloon Store,"WA, Australia (OSM:196963299)",WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
supermarket_27179,Near IGA,"Newton Street, WA, Australia",WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
supermarket_27180,Near Unknown Supermarket,"WA, Australia (OSM:320505966)",WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
supermarket_27181,Near Unknown Supermarket,"WA, Australia (OSM:320955242)",WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
supermarket_27189,Near Mingenew IGA,"WA, Australia (OSM:388562150)",WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
supermarket_27191,Near IGA,"WA, Australia (OSM:389526303)",WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
supermarket_27194,Near Lake Yealering Emporium,"WA, Australia (OSM:392181319)",WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
supermarket_27207,Near Unknown Supermarket,"WA, Australia (OSM:545776344)",WA,Item 130,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1056_1051,Gap: Albany Dog Rock Chemist ↔ Denmark Pharmacy,Midpoint between ALBANY and DENMARK,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8329_1051,Gap: Unknown Pharmacy ↔ Denmark Pharmacy,Midpoint between  and DENMARK,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8329_1050,Gap: Unknown Pharmacy ↔ Mt Barker Country Chemist,Midpoint between  and MOUNT BARKER,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1055_1051,Gap: Priceline Pharmacy Spencer Park ↔ Denmark Pharmacy,Midpoint between ALBANY and DENMARK,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1055_1050,Gap: Priceline Pharmacy Spencer Park ↔ Mt Barker Country Chemist,Midpoint between ALBANY and MOUNT BARKER,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1055_8824,Gap: Priceline Pharmacy Spencer Park ↔ Mt Barker Country Chemist,Midpoint between ALBANY and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7444_1051,Gap: Priceline Pharmacy Spencer Park ↔ Denmark Pharmacy,Midpoint between ALBANY and DENMARK,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7444_1050,Gap: Priceline Pharmacy Spencer Park ↔ Mt Barker Country Chemist,Midpoint between ALBANY and MOUNT BARKER,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7444_8824,Gap: Priceline Pharmacy Spencer Park ↔ Mt Barker Country Chemist,Midpoint between ALBANY and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1052_1051,Gap: Orana Pharmacy Albany ↔ Denmark Pharmacy,Midpoint between ORANA and DENMARK,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1052_1050,Gap: Orana Pharmacy Albany ↔ Mt Barker Country Chemist,Midpoint between ORANA and MOUNT BARKER,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1052_8824,Gap: Orana Pharmacy Albany ↔ Mt Barker Country Chemist,Midpoint between ORANA and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1053_1051,Gap: TerryWhite Chemmart Chester Pass Albany ↔ Denmark Pharmacy,Midpoint between ALBANY and DENMARK,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1053_1050,Gap: TerryWhite Chemmart Chester Pass Albany ↔ Mt Barker Country Chemist,Midpoint between ALBANY and MOUNT BARKER,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1053_8824,Gap: TerryWhite Chemmart Chester Pass Albany ↔ Mt Barker Country Chemist,Midpoint between ALBANY and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1054_1051,Gap: TerryWhite Chemmart Bayonet Head ↔ Denmark Pharmacy,Midpoint between BAYONET HEAD and DENMARK,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1054_1050,Gap: TerryWhite Chemmart Bayonet Head ↔ Mt Barker Country Chemist,Midpoint between BAYONET HEAD and MOUNT BARKER,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1054_8824,Gap: TerryWhite Chemmart Bayonet Head ↔ Mt Barker Country Chemist,Midpoint between BAYONET HEAD and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1065_1051,Gap: Walpole Pharmacy ↔ Denmark Pharmacy,Midpoint between WALPOLE and DENMARK,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1065_1050,Gap: Walpole Pharmacy ↔ Mt Barker Country Chemist,Midpoint between WALPOLE and MOUNT BARKER,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1065_8824,Gap: Walpole Pharmacy ↔ Mt Barker Country Chemist,Midpoint between WALPOLE and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1065_1068,Gap: Walpole Pharmacy ↔ Pemberton Pharmacy,Midpoint between WALPOLE and PEMBERTON,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1065_1064,Gap: Walpole Pharmacy ↔ Pharmacy 777 Manjimup,Midpoint between WALPOLE and MANJIMUP,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7311_1051,Gap: Priceline Albany ↔ Denmark Pharmacy,Midpoint between ALBANY and DENMARK,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7311_1050,Gap: Priceline Albany ↔ Mt Barker Country Chemist,Midpoint between ALBANY and MOUNT BARKER,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7311_8824,Gap: Priceline Albany ↔ Mt Barker Country Chemist,Midpoint between ALBANY and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1051_1050,Gap: Denmark Pharmacy ↔ Mt Barker Country Chemist,Midpoint between DENMARK and MOUNT BARKER,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1051_8824,Gap: Denmark Pharmacy ↔ Mt Barker Country Chemist,Midpoint between DENMARK and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1068_4367,Gap: Pemberton Pharmacy ↔ Pharmacy 777 Augusta,Midpoint between PEMBERTON and AUGUSTA,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1068_8327,Gap: Pemberton Pharmacy ↔ Augusta Pharmacy,Midpoint between PEMBERTON and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1068_1064,Gap: Pemberton Pharmacy ↔ Pharmacy 777 Manjimup,Midpoint between PEMBERTON and MANJIMUP,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1068_1063,Gap: Pemberton Pharmacy ↔ Ambassadors Pharmacy,Midpoint between PEMBERTON and MANJIMUP,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1068_987,Gap: Pemberton Pharmacy ↔ Nannup Pharmacy,Midpoint between PEMBERTON and NANNUP,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1070_1084,Gap: Bremer Bay Pharmacy Amcal ↔ Hopetoun Beachfront Chemist,Midpoint between BREMER BAY and HOPETOUN,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_4367_1064,Gap: Pharmacy 777 Augusta ↔ Pharmacy 777 Manjimup,Midpoint between AUGUSTA and MANJIMUP,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_4367_1063,Gap: Pharmacy 777 Augusta ↔ Ambassadors Pharmacy,Midpoint between AUGUSTA and MANJIMUP,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_4367_987,Gap: Pharmacy 777 Augusta ↔ Nannup Pharmacy,Midpoint between AUGUSTA and NANNUP,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_4367_1006,Gap: Pharmacy 777 Augusta ↔ Pharmacy 777 Bridgetown,Midpoint between AUGUSTA and BRIDGETOWN,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_4367_1012,Gap: Pharmacy 777 Augusta ↔ Priceline Pharmacy Margaret River,Midpoint between AUGUSTA and MARGARET RIVER,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_4367_1011,Gap: Pharmacy 777 Augusta ↔ Pharmacy 777 Margaret River,Midpoint between AUGUSTA and MARGARET RIVER,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8327_1064,Gap: Augusta Pharmacy ↔ Pharmacy 777 Manjimup,Midpoint between  and MANJIMUP,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8327_1063,Gap: Augusta Pharmacy ↔ Ambassadors Pharmacy,Midpoint between  and MANJIMUP,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8327_987,Gap: Augusta Pharmacy ↔ Nannup Pharmacy,Midpoint between  and NANNUP,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8327_1006,Gap: Augusta Pharmacy ↔ Pharmacy 777 Bridgetown,Midpoint between  and BRIDGETOWN,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8327_1012,Gap: Augusta Pharmacy ↔ Priceline Pharmacy Margaret River,Midpoint between  and MARGARET RIVER,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_8327_1011,Gap: Augusta Pharmacy ↔ Pharmacy 777 Margaret River,Midpoint between  and MARGARET RIVER,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1064_987,Gap: Pharmacy 777 Manjimup ↔ Nannup Pharmacy,Midpoint between MANJIMUP and NANNUP,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1064_1006,Gap: Pharmacy 777 Manjimup ↔ Pharmacy 777 Bridgetown,Midpoint between MANJIMUP and BRIDGETOWN,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1063_987,Gap: Ambassadors Pharmacy ↔ Nannup Pharmacy,Midpoint between MANJIMUP and NANNUP,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1063_1006,Gap: Ambassadors Pharmacy ↔ Pharmacy 777 Bridgetown,Midpoint between MANJIMUP and BRIDGETOWN,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_987_1006,Gap: Nannup Pharmacy ↔ Pharmacy 777 Bridgetown,Midpoint between NANNUP and BRIDGETOWN,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_987_1012,Gap: Nannup Pharmacy ↔ Priceline Pharmacy Margaret River,Midpoint between NANNUP and MARGARET RIVER,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_987_1011,Gap: Nannup Pharmacy ↔ Pharmacy 777 Margaret River,Midpoint between NANNUP and MARGARET RIVER,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1006_1012,Gap: Pharmacy 777 Bridgetown ↔ Priceline Pharmacy Margaret River,Midpoint between BRIDGETOWN and MARGARET RIVER,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1006_1011,Gap: Pharmacy 777 Bridgetown ↔ Pharmacy 777 Margaret River,Midpoint between BRIDGETOWN and MARGARET RIVER,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1006_990,Gap: Pharmacy 777 Bridgetown ↔ Cowaramup Pharmacy,Midpoint between BRIDGETOWN and COWARAMUP,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1066_1049,Gap: Jerramungup Pharmacy Amcal ↔ Gnowangerup Pharmacy,Midpoint between JERRAMUNGUP and GNOWANGERUP,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1049_7520,Gap: Gnowangerup Pharmacy ↔ Kojonup Pharmacy,Midpoint between GNOWANGERUP and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1049_1048,Gap: Gnowangerup Pharmacy ↔ Katanning Pharmacy,Midpoint between GNOWANGERUP and KATANNING,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_990_983,Gap: Cowaramup Pharmacy ↔ Balingup Pharmacy,Midpoint between COWARAMUP and BALINGUP,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_990_979,Gap: Cowaramup Pharmacy ↔ Vasse Pharmacy,Midpoint between COWARAMUP and VASSE,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_990_978,Gap: Cowaramup Pharmacy ↔ Broadwater Pharmacy,Midpoint between COWARAMUP and BUSSELTON,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_990_977,Gap: Cowaramup Pharmacy ↔ Busselton Pharmacy,Midpoint between COWARAMUP and WEST BUSSELTON,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7520_1014,Gap: Kojonup Pharmacy ↔ Boyup Brook Pharmacy,Midpoint between  and BOYUP BROOK,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7520_1048,Gap: Kojonup Pharmacy ↔ Katanning Pharmacy,Midpoint between  and KATANNING,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7520_1047,Gap: Kojonup Pharmacy ↔ Great Southern Community Chemist,Midpoint between  and KATANNING,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1014_983,Gap: Boyup Brook Pharmacy ↔ Balingup Pharmacy,Midpoint between BOYUP BROOK and BALINGUP,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1014_976,Gap: Boyup Brook Pharmacy ↔ SuperChem Busselton Pharmacy,Midpoint between BOYUP BROOK and BUSSELTON,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1014_975,Gap: Boyup Brook Pharmacy ↔ Pharmacy 777 Busselton,Midpoint between BOYUP BROOK and BUSSELTON,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_1014_974,Gap: Boyup Brook Pharmacy ↔ TerryWhite Chemmart Busselton,Midpoint between BOYUP BROOK and BUSSELTON,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_983_979,Gap: Balingup Pharmacy ↔ Vasse Pharmacy,Midpoint between BALINGUP and VASSE,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_983_978,Gap: Balingup Pharmacy ↔ Broadwater Pharmacy,Midpoint between BALINGUP and BUSSELTON,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_983_977,Gap: Balingup Pharmacy ↔ Busselton Pharmacy,Midpoint between BALINGUP and WEST BUSSELTON,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_983_976,Gap: Balingup Pharmacy ↔ SuperChem Busselton Pharmacy,Midpoint between BALINGUP and BUSSELTON,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_983_975,Gap: Balingup Pharmacy ↔ Pharmacy 777 Busselton,Midpoint between BALINGUP and BUSSELTON,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_983_974,Gap: Balingup Pharmacy ↔ TerryWhite Chemmart Busselton,Midpoint between BALINGUP and BUSSELTON,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_983_973,Gap: Balingup Pharmacy ↔ Busselton Discount Drug Store,Midpoint between BALINGUP and BUSSELTON,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_976_8177,Gap: SuperChem Busselton Pharmacy ↔ HealthSave Capel Pharmacy,Midpoint between BUSSELTON and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_975_8177,Gap: Pharmacy 777 Busselton ↔ HealthSave Capel Pharmacy,Midpoint between BUSSELTON and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_974_8177,Gap: TerryWhite Chemmart Busselton ↔ HealthSave Capel Pharmacy,Midpoint between BUSSELTON and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_973_8177,Gap: Busselton Discount Drug Store ↔ HealthSave Capel Pharmacy,Midpoint between BUSSELTON and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_973_962,Gap: Busselton Discount Drug Store ↔ Pharmacy 777 Usher,Midpoint between BUSSELTON and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7320_8177,Gap: Priceline Busselton ↔ HealthSave Capel Pharmacy,Midpoint between BUSSELTON and ,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7320_962,Gap: Priceline Busselton ↔ Pharmacy 777 Usher,Midpoint between BUSSELTON and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_7320_961,Gap: Priceline Busselton ↔ Southwest Hospital Pharmacy,Midpoint between BUSSELTON and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_982_970,Gap: Dunsborough Pharmacy ↔ Donnybrook Pharmacy,Midpoint between DUNSBOROUGH and DONNYBROOK,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_982_967,Gap: Dunsborough Pharmacy ↔ Boyanup Pharmacy,Midpoint between DUNSBOROUGH and BOYANUP,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_982_965,Gap: Dunsborough Pharmacy ↔ Dalyellup Pharmacy,Midpoint between DUNSBOROUGH and DALYELLUP,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_982_962,Gap: Dunsborough Pharmacy ↔ Pharmacy 777 Usher,Midpoint between DUNSBOROUGH and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_982_961,Gap: Dunsborough Pharmacy ↔ Southwest Hospital Pharmacy,Midpoint between DUNSBOROUGH and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
gap_982_960,Gap: Dunsborough Pharmacy ↔ South Bunbury Discount Drug Store,Midpoint between DUNSBOROUGH and BUNBURY,WA,Item 131,0,0,0,0,0.0,0.0,525000.0,999.0,0.0,-525000.0,0.0
